"","FacilityId","County","FacilityName","Variable","Year_2019","Year_2018","change"
"5675","IL0635225","Grundy","Shady Oaks MHP (PWS)","Unknown",0,365,-365
"5676","IL0635225","Grundy","Shady Oaks MHP (PWS)","UnknownNotLead",0,0,0
"5677","IL1415285","Ogle","Shangri-La MHP (PWS)","Lead",0,0,0
"5678","IL1415285","Ogle","Shangri-La MHP (PWS)","Total",149,149,0
"5679","IL1415285","Ogle","Shangri-La MHP (PWS)","Unknown",0,0,0
"5680","IL1415285","Ogle","Shangri-La MHP (PWS)","UnknownNotLead",0,0,0
"5681","IL0150300","Carroll","Shannon (PWS)","Lead",0,0,0
"5682","IL0150300","Carroll","Shannon (PWS)","Total",400,400,0
"5683","IL0150300","Carroll","Shannon (PWS)","Unknown",0,0,0
"5684","IL0150300","Carroll","Shannon (PWS)","UnknownNotLead",0,0,0
"5685","IL0210030","Christian","Sharpsburg and Neighboring Area Water System (PWS)","Lead",0,0,0
"5686","IL0210030","Christian","Sharpsburg and Neighboring Area Water System (PWS)","Total",305,237,68
"5687","IL0210030","Christian","Sharpsburg and Neighboring Area Water System (PWS)","Unknown",0,0,0
"5688","IL0210030","Christian","Sharpsburg and Neighboring Area Water System (PWS)","UnknownNotLead",0,0,0
"5689","IL1815550","Union","Shawnee Valley PWD (PWS)","Lead",0,0,0
"5690","IL1815550","Union","Shawnee Valley PWD (PWS)","Total",317,319,-2
"5691","IL1815550","Union","Shawnee Valley PWD (PWS)","Unknown",0,0,0
"5692","IL1815550","Union","Shawnee Valley PWD (PWS)","UnknownNotLead",0,0,0
"5693","IL0590350","Gallatin","Shawneetown (PWS)","Lead",0,0,0
"5694","IL0590350","Gallatin","Shawneetown (PWS)","Total",480,480,0
"5695","IL0590350","Gallatin","Shawneetown (PWS)","Unknown",0,130,-130
"5696","IL0590350","Gallatin","Shawneetown (PWS)","UnknownNotLead",128,0,128
"5697","IL0110950","Bureau","Sheffield (PWS)","Lead",8,8,0
"5698","IL0110950","Bureau","Sheffield (PWS)","Total",460,460,0
"5699","IL0110950","Bureau","Sheffield (PWS)","Unknown",0,0,0
"5700","IL0110950","Bureau","Sheffield (PWS)","UnknownNotLead",0,0,0
"5701","IL1730300","Shelby","Shelbyville (PWS)","Lead",0,0,0
"5702","IL1730300","Shelby","Shelbyville (PWS)","Total",3480,3486,-6
"5703","IL1730300","Shelby","Shelbyville (PWS)","Unknown",1229,1236,-7
"5704","IL1730300","Shelby","Shelbyville (PWS)","UnknownNotLead",0,0,0
"5705","IL0750800","Iroquois","Sheldon (PWS)","Lead",0,0,0
"5706","IL0750800","Iroquois","Sheldon (PWS)","Total",467,467,0
"5707","IL0750800","Iroquois","Sheldon (PWS)","Unknown",47,47,0
"5708","IL0750800","Iroquois","Sheldon (PWS)","UnknownNotLead",0,0,0
"5709","IL0995840","LaSalle","Sheridan Correctional Center (PWS)","Lead",0,0,0
"5710","IL0995840","LaSalle","Sheridan Correctional Center (PWS)","Total",1,1,0
"5711","IL0995840","LaSalle","Sheridan Correctional Center (PWS)","Unknown",1,1,0
"5712","IL0995840","LaSalle","Sheridan Correctional Center (PWS)","UnknownNotLead",0,0,0
"5713","IL1310400","Mercer","Sherrard (PWS)","Lead",0,0,0
"5714","IL1310400","Mercer","Sherrard (PWS)","Total",317,317,0
"5715","IL1310400","Mercer","Sherrard (PWS)","Unknown",150,150,0
"5716","IL1310400","Mercer","Sherrard (PWS)","UnknownNotLead",0,0,0
"5717","IL1170950","Macoupin","Shipman (PWS)","Lead",0,0,0
"5718","IL1170950","Macoupin","Shipman (PWS)","Total",250,250,0
"5719","IL1170950","Macoupin","Shipman (PWS)","Unknown",235,250,-15
"5720","IL1170950","Macoupin","Shipman (PWS)","UnknownNotLead",0,0,0
"5721","IL0975615","Lake","Shoreline Trc MHP (PWS)","Lead",0,0,0
"5722","IL0975615","Lake","Shoreline Trc MHP (PWS)","Total",149,149,0
"5723","IL0975615","Lake","Shoreline Trc MHP (PWS)","Unknown",149,149,0
"5724","IL0975615","Lake","Shoreline Trc MHP (PWS)","UnknownNotLead",0,0,0
"5725","IL1975080","Will","Shorewood (PWS)","Lead",0,0,0
"5726","IL1975080","Will","Shorewood (PWS)","Total",6310,6237,73
"5727","IL1975080","Will","Shorewood (PWS)","Unknown",0,0,0
"5728","IL1975080","Will","Shorewood (PWS)","UnknownNotLead",0,0,0
"5729","IL0530400","Ford","Sibley (PWS)","Lead",0,0,0
"5730","IL0530400","Ford","Sibley (PWS)","Total",170,170,0
"5731","IL0530400","Ford","Sibley (PWS)","Unknown",0,160,-160
"5732","IL0530400","Ford","Sibley (PWS)","UnknownNotLead",160,0,160
"5733","IL1830850","Vermilion","Sidell (PWS)","Lead",0,0,0
"5734","IL1830850","Vermilion","Sidell (PWS)","Total",260,260,0
"5735","IL1830850","Vermilion","Sidell (PWS)","Unknown",0,0,0
"5736","IL1830850","Vermilion","Sidell (PWS)","UnknownNotLead",0,0,0
"5737","IL0190850","Champaign","Sidney (PWS)","Lead",0,0,0
"5738","IL0190850","Champaign","Sidney (PWS)","Total",542,540,2
"5739","IL0190850","Champaign","Sidney (PWS)","Unknown",0,0,0
"5740","IL0190850","Champaign","Sidney (PWS)","UnknownNotLead",0,0,0
"5741","IL1730350","Shelby","Sigel (PWS)","Lead",1,0,1
"5742","IL1730350","Shelby","Sigel (PWS)","Total",183,185,-2
"5743","IL1730350","Shelby","Sigel (PWS)","Unknown",108,174,-66
"5744","IL1730350","Shelby","Sigel (PWS)","UnknownNotLead",0,0,0
"5745","IL0890040","Kane","Silver Glen Homeowners Association (PWS)","Lead",0,0,0
"5746","IL0890040","Kane","Silver Glen Homeowners Association (PWS)","Total",158,157,1
"5747","IL0890040","Kane","Silver Glen Homeowners Association (PWS)","Unknown",0,0,0
"5748","IL0890040","Kane","Silver Glen Homeowners Association (PWS)","UnknownNotLead",0,0,0
"5749","IL1610700","Rock Island","Silvis (PWS)","Lead",427,427,0
"5750","IL1610700","Rock Island","Silvis (PWS)","Total",2615,2590,25
"5751","IL1610700","Rock Island","Silvis (PWS)","Unknown",0,0,0
"5752","IL1610700","Rock Island","Silvis (PWS)","UnknownNotLead",0,0,0
"5753","IL1615750","Rock Island","Silvis Heights Water Corp (PWS)","Lead",0,0,0
"5754","IL1615750","Rock Island","Silvis Heights Water Corp (PWS)","Total",493,501,-8
"5755","IL1615750","Rock Island","Silvis Heights Water Corp (PWS)","Unknown",0,0,0
"5756","IL1615750","Rock Island","Silvis Heights Water Corp (PWS)","UnknownNotLead",0,0,0
"5757","IL1910400","Wayne","Sims (PWS)","Lead",0,0,0
"5758","IL1910400","Wayne","Sims (PWS)","Total",149,149,0
"5759","IL1910400","Wayne","Sims (PWS)","Unknown",137,137,0
"5760","IL1910400","Wayne","Sims (PWS)","UnknownNotLead",0,0,0
"5761","IL2015685","Winnebago","Six Oaks MHP (PWS)","Lead",0,0,0
"5762","IL2015685","Winnebago","Six Oaks MHP (PWS)","Total",30,30,0
"5763","IL2015685","Winnebago","Six Oaks MHP (PWS)","Unknown",30,30,0
"5764","IL2015685","Winnebago","Six Oaks MHP (PWS)","UnknownNotLead",0,0,0
"5765","IL0312880","Cook","Skokie (PWS)","Lead",3024,1239,1785
"5766","IL0312880","Cook","Skokie (PWS)","Total",17667,17747,-80
"5767","IL0312880","Cook","Skokie (PWS)","Unknown",11328,14808,-3480
"5768","IL0312880","Cook","Skokie (PWS)","UnknownNotLead",0,0,0
"5769","IL0915526","Kankakee","Skyview Subdivision (PWS)","Lead",0,0,0
"5770","IL0915526","Kankakee","Skyview Subdivision (PWS)","Total",28,28,0
"5771","IL0915526","Kankakee","Skyview Subdivision (PWS)","Unknown",0,28,-28
"5772","IL0915526","Kankakee","Skyview Subdivision (PWS)","UnknownNotLead",28,0,28
"5773","IL0890750","Kane","Sleepy Hollow (PWS)","Lead",0,0,0
"5774","IL0890750","Kane","Sleepy Hollow (PWS)","Total",1015,1015,0
"5775","IL0890750","Kane","Sleepy Hollow (PWS)","Unknown",0,0,0
"5776","IL0890750","Kane","Sleepy Hollow (PWS)","UnknownNotLead",0,0,0
"5777","IL1370030","Morgan","SMG Water Coop (PWS)","Lead",0,0,0
"5778","IL1370030","Morgan","SMG Water Coop (PWS)","Total",1145,1043,102
"5779","IL1370030","Morgan","SMG Water Coop (PWS)","Unknown",0,40,-40
"5780","IL1370030","Morgan","SMG Water Coop (PWS)","UnknownNotLead",38,0,38
"5781","IL0050250","Bond","Smithboro (PWS)","Lead",0,0,0
"5782","IL0050250","Bond","Smithboro (PWS)","Total",72,72,0
"5783","IL0050250","Bond","Smithboro (PWS)","Unknown",0,0,0
"5784","IL0050250","Bond","Smithboro (PWS)","UnknownNotLead",0,0,0
"5785","IL0570850","Fulton","Smithfield (PWS)","Lead",0,0,0
"5786","IL0570850","Fulton","Smithfield (PWS)","Total",141,120,21
"5787","IL0570850","Fulton","Smithfield (PWS)","Unknown",0,0,0
"5788","IL0570850","Fulton","Smithfield (PWS)","UnknownNotLead",0,0,0
"5789","IL1631300","St. Clair","Smithton (PWS)","Lead",0,0,0
"5790","IL1631300","St. Clair","Smithton (PWS)","Total",1758,1758,0
"5791","IL1631300","St. Clair","Smithton (PWS)","Unknown",10,10,0
"5792","IL1631300","St. Clair","Smithton (PWS)","UnknownNotLead",0,517,-517
"5793","IL0495350","Effingham","Snake Trail Water Association (PWS)","Lead",0,0,0
"5794","IL0495350","Effingham","Snake Trail Water Association (PWS)","Total",51,50,1
"5795","IL0495350","Effingham","Snake Trail Water Association (PWS)","Unknown",0,0,0
"5796","IL0495350","Effingham","Snake Trail Water Association (PWS)","UnknownNotLead",0,0,0
"5797","IL0374870","DeKalb","Somonauk (PWS)","Lead",0,0,0
"5798","IL0374870","DeKalb","Somonauk (PWS)","Total",737,737,0
"5799","IL0374870","DeKalb","Somonauk (PWS)","Unknown",419,415,4
"5800","IL0374870","DeKalb","Somonauk (PWS)","UnknownNotLead",0,0,0
"5801","IL0050300","Bond","Sorento (PWS)","Lead",0,0,0
"5802","IL0050300","Bond","Sorento (PWS)","Total",228,234,-6
"5803","IL0050300","Bond","Sorento (PWS)","Unknown",222,228,-6
"5804","IL0050300","Bond","Sorento (PWS)","UnknownNotLead",0,0,0
"5805","IL0310200","Cook","South Barrington (PWS)","Lead",0,0,0
"5806","IL0310200","Cook","South Barrington (PWS)","Total",387,335,52
"5807","IL0310200","Cook","South Barrington (PWS)","Unknown",0,0,0
"5808","IL0310200","Cook","South Barrington (PWS)","UnknownNotLead",0,0,0
"5809","IL2010460","Winnebago","South Bluff MHP (PWS)","Lead",0,0,0
"5810","IL2010460","Winnebago","South Bluff MHP (PWS)","Total",223,223,0
"5811","IL2010460","Winnebago","South Bluff MHP (PWS)","Unknown",0,0,0
"5812","IL2010460","Winnebago","South Bluff MHP (PWS)","UnknownNotLead",0,0,0
"5813","IL0312940","Cook","South Chicago Heights (PWS)","Lead",1362,1408,-46
"5814","IL0312940","Cook","South Chicago Heights (PWS)","Total",1612,1611,1
"5815","IL0312940","Cook","South Chicago Heights (PWS)","Unknown",0,0,0
"5816","IL0312940","Cook","South Chicago Heights (PWS)","UnknownNotLead",0,0,0
"5817","IL0890800","Kane","South Elgin (PWS)","Lead",1,1,0
"5818","IL0890800","Kane","South Elgin (PWS)","Total",8064,8023,41
"5819","IL0890800","Kane","South Elgin (PWS)","Unknown",0,0,0
"5820","IL0890800","Kane","South Elgin (PWS)","UnknownNotLead",0,0,0
"5821","IL0570010","Fulton","South Fulton Water District (PWS)","Lead",0,0,0
"5822","IL0570010","Fulton","South Fulton Water District (PWS)","Total",581,580,1
"5823","IL0570010","Fulton","South Fulton Water District (PWS)","Unknown",0,0,0
"5824","IL0570010","Fulton","South Fulton Water District (PWS)","UnknownNotLead",0,0,0
"5825","IL0775400","Jackson","South Highway PWD (PWS)","Lead",0,0,0
"5826","IL0775400","Jackson","South Highway PWD (PWS)","Total",2036,2031,5
"5827","IL0775400","Jackson","South Highway PWD (PWS)","Unknown",1205,1205,0
"5828","IL0775400","Jackson","South Highway PWD (PWS)","UnknownNotLead",0,0,0
"5829","IL0312970","Cook","South Holland (PWS)","Lead",292,292,0
"5830","IL0312970","Cook","South Holland (PWS)","Total",8505,8505,0
"5831","IL0312970","Cook","South Holland (PWS)","Unknown",30,30,0
"5832","IL0312970","Cook","South Holland (PWS)","UnknownNotLead",0,0,0
"5833","IL1370400","Morgan","South Jacksonville (PWS)","Lead",585,585,0
"5834","IL1370400","Morgan","South Jacksonville (PWS)","Total",1523,1520,3
"5835","IL1370400","Morgan","South Jacksonville (PWS)","Unknown",203,200,3
"5836","IL1370400","Morgan","South Jacksonville (PWS)","UnknownNotLead",300,300,0
"5837","IL1010020","Lawrence","South Lawrence Water Corp (PWS)","Lead",2,2,0
"5838","IL1010020","Lawrence","South Lawrence Water Corp (PWS)","Total",465,458,7
"5839","IL1010020","Lawrence","South Lawrence Water Corp (PWS)","Unknown",70,78,-8
"5840","IL1010020","Lawrence","South Lawrence Water Corp (PWS)","UnknownNotLead",0,0,0
"5841","IL1170060","Macoupin","South Palmyra Water Commission (PWS)","Lead",0,0,0
"5842","IL1170060","Macoupin","South Palmyra Water Commission (PWS)","Total",335,325,10
"5843","IL1170060","Macoupin","South Palmyra Water Commission (PWS)","Unknown",0,0,0
"5844","IL1170060","Macoupin","South Palmyra Water Commission (PWS)","UnknownNotLead",0,0,0
"5845","IL0310140","Cook","South Palos Township Sanitary District (PWS)","Lead",0,0,0
"5846","IL0310140","Cook","South Palos Township Sanitary District (PWS)","Total",537,537,0
"5847","IL0310140","Cook","South Palos Township Sanitary District (PWS)","Unknown",0,0,0
"5848","IL0310140","Cook","South Palos Township Sanitary District (PWS)","UnknownNotLead",0,0,0
"5849","IL1790650","Tazewell","South Pekin (PWS)","Lead",0,0,0
"5850","IL1790650","Tazewell","South Pekin (PWS)","Total",417,7,410
"5851","IL1790650","Tazewell","South Pekin (PWS)","Unknown",0,0,0
"5852","IL1790650","Tazewell","South Pekin (PWS)","UnknownNotLead",117,0,117
"5853","IL1970140","Will","South Ridge MHC (PWS)","Lead",0,0,0
"5854","IL1970140","Will","South Ridge MHC (PWS)","Total",31,31,0
"5855","IL1970140","Will","South Ridge MHC (PWS)","Unknown",31,31,0
"5856","IL1970140","Will","South Ridge MHC (PWS)","UnknownNotLead",0,0,0
"5857","IL1190970","Madison","South Roxana (PWS)","Lead",0,0,0
"5858","IL1190970","Madison","South Roxana (PWS)","Total",800,800,0
"5859","IL1190970","Madison","South Roxana (PWS)","Unknown",0,0,0
"5860","IL1190970","Madison","South Roxana (PWS)","UnknownNotLead",0,0,0
"5861","IL1670080","Sangamon","South Sangamon Water Commission (PWS)","Lead",0,0,0
"5862","IL1670080","Sangamon","South Sangamon Water Commission (PWS)","Total",51,40,11
"5863","IL1670080","Sangamon","South Sangamon Water Commission (PWS)","Unknown",0,0,0
"5864","IL1670080","Sangamon","South Sangamon Water Commission (PWS)","UnknownNotLead",0,40,-40
"5865","IL0317370","Cook","South Stickny SD (PWS)","Lead",79,79,0
"5866","IL0317370","Cook","South Stickny SD (PWS)","Total",9284,9283,1
"5867","IL0317370","Cook","South Stickny SD (PWS)","Unknown",0,0,0
"5868","IL0317370","Cook","South Stickny SD (PWS)","UnknownNotLead",0,0,0
"5869","IL0630650","Grundy","South Wilmington (PWS)","Lead",0,0,0
"5870","IL0630650","Grundy","South Wilmington (PWS)","Total",321,321,0
"5871","IL0630650","Grundy","South Wilmington (PWS)","Unknown",321,321,0
"5872","IL0630650","Grundy","South Wilmington (PWS)","UnknownNotLead",0,0,0
"5873","IL1977490","Will","Southeast Joliet Sanitary District (PWS)","Lead",0,0,0
"5874","IL1977490","Will","Southeast Joliet Sanitary District (PWS)","Total",610,600,10
"5875","IL1977490","Will","Southeast Joliet Sanitary District (PWS)","Unknown",0,0,0
"5876","IL1977490","Will","Southeast Joliet Sanitary District (PWS)","UnknownNotLead",0,0,0
"5877","IL0430060","DuPage","Southeast Regional Water Facility (PWS)","Lead",0,0,0
"5878","IL0430060","DuPage","Southeast Regional Water Facility (PWS)","Total",1693,1657,36
"5879","IL0430060","DuPage","Southeast Regional Water Facility (PWS)","Unknown",0,0,0
"5880","IL0430060","DuPage","Southeast Regional Water Facility (PWS)","UnknownNotLead",0,0,0
"5881","IL1195550","Madison","Southern Illinois University - Edwardsville (PWS)","Lead",0,0,0
"5882","IL1195550","Madison","Southern Illinois University - Edwardsville (PWS)","Total",108,108,0
"5883","IL1195550","Madison","Southern Illinois University - Edwardsville (PWS)","Unknown",0,0,0
"5884","IL1195550","Madison","Southern Illinois University - Edwardsville (PWS)","UnknownNotLead",0,0,0
"5885","IL0030020","Alexander","Southwater Inc (PWS)","Lead",0,0,0
"5886","IL0030020","Alexander","Southwater Inc (PWS)","Total",926,942,-16
"5887","IL0030020","Alexander","Southwater Inc (PWS)","Unknown",0,0,0
"5888","IL0030020","Alexander","Southwater Inc (PWS)","UnknownNotLead",0,0,0
"5889","IL1230200","Marshall","Sparland (PWS)","Lead",0,0,0
"5890","IL1230200","Marshall","Sparland (PWS)","Total",199,199,0
"5891","IL1230200","Marshall","Sparland (PWS)","Unknown",199,199,0
"5892","IL1230200","Marshall","Sparland (PWS)","UnknownNotLead",0,0,0
"5893","IL1570600","Randolph","Sparta (PWS)","Lead",0,0,0
"5894","IL1570600","Randolph","Sparta (PWS)","Total",2621,2625,-4
"5895","IL1570600","Randolph","Sparta (PWS)","Unknown",900,904,-4
"5896","IL1570600","Randolph","Sparta (PWS)","UnknownNotLead",0,0,0
"5897","IL1135140","McLean","Spin Lake Homeowners Association, Inc. (PWS)","Lead",0,0,0
"5898","IL1135140","McLean","Spin Lake Homeowners Association, Inc. (PWS)","Total",81,81,0
"5899","IL1135140","McLean","Spin Lake Homeowners Association, Inc. (PWS)","Unknown",81,81,0
"5900","IL1135140","McLean","Spin Lake Homeowners Association, Inc. (PWS)","UnknownNotLead",0,0,0
"5901","IL0315145","Cook","Spring Lakes MHP (PWS)","Lead",0,0,0
"5902","IL0315145","Cook","Spring Lakes MHP (PWS)","Total",450,450,0
"5903","IL0315145","Cook","Spring Lakes MHP (PWS)","Unknown",0,0,0
"5904","IL0315145","Cook","Spring Lakes MHP (PWS)","UnknownNotLead",0,0,0
"5905","IL0111000","Bureau","Spring Valley (PWS)","Lead",0,0,0
"5906","IL0111000","Bureau","Spring Valley (PWS)","Total",2449,2444,5
"5907","IL0111000","Bureau","Spring Valley (PWS)","Unknown",2048,2087,-39
"5908","IL0111000","Bureau","Spring Valley (PWS)","UnknownNotLead",0,0,0
"5909","IL1930450","White","Springerton (PWS)","Lead",0,0,0
"5910","IL1930450","White","Springerton (PWS)","Total",110,110,0
"5911","IL1930450","White","Springerton (PWS)","Unknown",0,0,0
"5912","IL1930450","White","Springerton (PWS)","UnknownNotLead",0,0,0
"5913","IL1671200","Sangamon","Springfield (PWS)","Lead",92,70,22
"5914","IL1671200","Sangamon","Springfield (PWS)","Total",54996,54843,153
"5915","IL1671200","Sangamon","Springfield (PWS)","Unknown",10874,14242,-3368
"5916","IL1671200","Sangamon","Springfield (PWS)","UnknownNotLead",42924,39826,3098
"5917","IL0910700","Kankakee","St Anne (PWS)","Lead",0,0,0
"5918","IL0910700","Kankakee","St Anne (PWS)","Total",485,531,-46
"5919","IL0910700","Kankakee","St Anne (PWS)","Unknown",484,499,-15
"5920","IL0910700","Kankakee","St Anne (PWS)","UnknownNotLead",0,0,0
"5921","IL0950500","Knox","St Augustine (PWS)","Lead",0,0,0
"5922","IL0950500","Knox","St Augustine (PWS)","Total",71,71,0
"5923","IL0950500","Knox","St Augustine (PWS)","Unknown",0,0,0
"5924","IL0950500","Knox","St Augustine (PWS)","UnknownNotLead",0,0,0
"5925","IL0894830","Kane","St Charles (PWS)","Lead",454,454,0
"5926","IL0894830","Kane","St Charles (PWS)","Total",12543,12509,34
"5927","IL0894830","Kane","St Charles (PWS)","Unknown",9219,9219,0
"5928","IL0894830","Kane","St Charles (PWS)","UnknownNotLead",0,0,0
"5929","IL0510250","Fayette","St Elmo (PWS)","Lead",0,0,0
"5930","IL0510250","Fayette","St Elmo (PWS)","Total",742,746,-4
"5931","IL0510250","Fayette","St Elmo (PWS)","Unknown",0,158,-158
"5932","IL0510250","Fayette","St Elmo (PWS)","UnknownNotLead",134,0,134
"5933","IL1010250","Lawrence","St Francisville (PWS)","Lead",0,0,0
"5934","IL1010250","Lawrence","St Francisville (PWS)","Total",288,334,-46
"5935","IL1010250","Lawrence","St Francisville (PWS)","Unknown",0,154,-154
"5936","IL1010250","Lawrence","St Francisville (PWS)","UnknownNotLead",110,0,110
"5937","IL1190950","Madison","St Jacob (PWS)","Lead",12,0,12
"5938","IL1190950","Madison","St Jacob (PWS)","Total",787,777,10
"5939","IL1190950","Madison","St Jacob (PWS)","Unknown",667,672,-5
"5940","IL1190950","Madison","St Jacob (PWS)","UnknownNotLead",0,0,0
"5941","IL1631200","St. Clair","St Libory (PWS)","Lead",0,0,0
"5942","IL1631200","St. Clair","St Libory (PWS)","Total",238,238,0
"5943","IL1631200","St. Clair","St Libory (PWS)","Unknown",1,1,0
"5944","IL1631200","St. Clair","St Libory (PWS)","UnknownNotLead",0,0,0
"5945","IL0510300","Fayette","St Peter (PWS)","Lead",0,0,0
"5946","IL0510300","Fayette","St Peter (PWS)","Total",168,172,-4
"5947","IL0510300","Fayette","St Peter (PWS)","Unknown",0,0,0
"5948","IL0510300","Fayette","St Peter (PWS)","UnknownNotLead",0,0,0
"5949","IL0275250","Clinton","St Rose Pwd (PWS)","Lead",0,0,0
"5950","IL0275250","Clinton","St Rose Pwd (PWS)","Total",665,662,3
"5951","IL0275250","Clinton","St Rose Pwd (PWS)","Unknown",652,660,-8
"5952","IL0275250","Clinton","St Rose Pwd (PWS)","UnknownNotLead",0,0,0
"5953","IL1550300","Putnam","Standard (PWS)","Lead",0,0,0
"5954","IL1550300","Putnam","Standard (PWS)","Total",115,115,0
"5955","IL1550300","Putnam","Standard (PWS)","Unknown",0,0,0
"5956","IL1550300","Putnam","Standard (PWS)","UnknownNotLead",0,0,0
"5957","IL1131000","McLean","Stanford (PWS)","Lead",0,0,0
"5958","IL1131000","McLean","Stanford (PWS)","Total",358,357,1
"5959","IL1131000","McLean","Stanford (PWS)","Unknown",298,298,0
"5960","IL1131000","McLean","Stanford (PWS)","UnknownNotLead",0,0,0
