GEOID,NAME,total,total_hispanic,total_hispanic_perc,mexican,mexican_perc,PR,PR_perc,cuban,cuban_perc,hispanic_other,hispanic_other_perc,total_nothisp,total_nothisp_perc,white,white_perc,black,black_perc,native,native_perc,asian,asian_perc,PI,PI_perc
1600000US1764044,"Ridott village, Illinois",157,0,0,0,0,0,0,0,0,0,0,157,100,154,98.1,0,0,0,0,0,0,0,0
1600000US1764135,"Ringwood village, Illinois",743,21,2.8,7,0.9,7,0.9,0,0,7,0.9,722,97.2,675,90.8,10,1.3,0,0,37,5,0,0
1600000US1764148,"Rio village, Illinois",185,11,5.9,0,0,11,5.9,0,0,0,0,174,94.1,161,87,10,5.4,0,0,1,0.5,0,0
1600000US1764174,"Ripley village, Illinois",53,0,0,0,0,0,0,0,0,0,0,53,100,53,100,0,0,0,0,0,0,0,0
1600000US1764278,"Riverdale village, Illinois",12786,415,3.2,219,1.7,162,1.3,0,0,34,0.3,12371,96.8,434,3.4,11663,91.2,26,0.2,24,0.2,0,0
1600000US1764304,"River Forest village, Illinois",11064,650,5.9,222,2,59,0.5,59,0.5,310,2.8,10414,94.1,9062,81.9,632,5.7,0,0,492,4.4,0,0
1600000US1764343,"River Grove village, Illinois",10148,3014,29.7,1258,12.4,1114,11,26,0.3,616,6.1,7134,70.3,6699,66,125,1.2,0,0,120,1.2,0,0
1600000US1764421,"Riverside village, Illinois",8810,1258,14.3,781,8.9,150,1.7,45,0.5,282,3.2,7552,85.7,7153,81.2,133,1.5,0,0,215,2.4,0,0
1600000US1764486,"Riverton village, Illinois",3443,0,0,0,0,0,0,0,0,0,0,3443,100,3347,97.2,31,0.9,14,0.4,0,0,0,0
1600000US1764538,"Riverwoods village, Illinois",3656,148,4,125,3.4,0,0,0,0,23,0.6,3508,96,3149,86.1,2,0.1,0,0,282,7.7,0,0
1600000US1764590,"Roanoke village, Illinois",2032,82,4,53,2.6,22,1.1,7,0.3,0,0,1950,96,1926,94.8,13,0.6,0,0,9,0.4,0,0
1600000US1764616,"Robbins village, Illinois",5003,307,6.1,257,5.1,34,0.7,0,0,16,0.3,4696,93.9,280,5.6,4263,85.2,11,0.2,12,0.2,0,0
1600000US1764655,"Roberts village, Illinois",446,22,4.9,19,4.3,0,0,0,0,3,0.7,424,95.1,411,92.2,5,1.1,0,0,0,0,0,0
1600000US1764707,"Robinson city, Illinois",7614,569,7.5,337,4.4,146,1.9,27,0.4,59,0.8,7045,92.5,5729,75.2,1004,13.2,7,0.1,90,1.2,0,0
1600000US1764746,"Rochelle city, Illinois",9196,2085,22.7,1976,21.5,34,0.4,16,0.2,59,0.6,7111,77.3,6566,71.4,270,2.9,128,1.4,128,1.4,0,0
1600000US1764759,"Rochester village, Illinois",3696,56,1.5,51,1.4,0,0,0,0,5,0.1,3640,98.5,3490,94.4,112,3,0,0,0,0,15,0.4
1600000US1764811,"Rockbridge village, Illinois",173,2,1.2,0,0,2,1.2,0,0,0,0,171,98.8,171,98.8,0,0,0,0,0,0,0,0
1600000US1764837,"Rock City village, Illinois",296,0,0,0,0,0,0,0,0,0,0,296,100,277,93.6,0,0,17,5.7,0,0,0,0
1600000US1764902,"Rockdale village, Illinois",1932,803,41.6,786,40.7,0,0,0,0,17,0.9,1129,58.4,984,50.9,131,6.8,0,0,7,0.4,0,0
1600000US1764928,"Rock Falls city, Illinois",8911,1407,15.8,1321,14.8,17,0.2,0,0,69,0.8,7504,84.2,7071,79.4,372,4.2,9,0.1,0,0,0,0
1600000US1765000,"Rockford city, Illinois",147881,26575,18,22427,15.2,1593,1.1,745,0.5,1810,1.2,121306,82,79720,53.9,31789,21.5,166,0.1,4787,3.2,4,0
1600000US1765078,"Rock Island city, Illinois",38354,4329,11.3,3696,9.6,212,0.6,78,0.2,343,0.9,34025,88.7,23782,62,7075,18.4,94,0.2,1502,3.9,29,0.1
1600000US1765104,"Rock Island Arsenal CDP, Illinois",5,0,0,0,0,0,0,0,0,0,0,5,100,0,0,5,100,0,0,0,0,0,0
1600000US1765156,"Rockton village, Illinois",7692,222,2.9,222,2.9,0,0,0,0,0,0,7470,97.1,7259,94.4,55,0.7,39,0.5,21,0.3,0,0
1600000US1765221,"Rockwood village, Illinois",28,0,0,0,0,0,0,0,0,0,0,28,100,28,100,0,0,0,0,0,0,0,0
1600000US1765338,"Rolling Meadows city, Illinois",23229,5518,23.8,4417,19,244,1.1,19,0.1,838,3.6,17711,76.2,13908,59.9,1009,4.3,0,0,2324,10,92,0.4
1600000US1765403,"Rome CDP, Illinois",1664,28,1.7,0,0,10,0.6,0,0,18,1.1,1636,98.3,1617,97.2,0,0,0,0,0,0,0,0
1600000US1765442,"Romeoville village, Illinois",39702,13133,33.1,10744,27.1,1242,3.1,53,0.1,1094,2.8,26569,66.9,18655,47,4129,10.4,0,0,2578,6.5,0,0
1600000US1765481,"Roodhouse city, Illinois",1792,29,1.6,26,1.5,0,0,3,0.2,0,0,1763,98.4,1722,96.1,1,0.1,13,0.7,0,0,0,0
1600000US1765611,"Roscoe village, Illinois",10575,194,1.8,106,1,55,0.5,0,0,33,0.3,10381,98.2,9368,88.6,229,2.2,0,0,603,5.7,0,0
1600000US1765754,"Rose Hill village, Illinois",84,0,0,0,0,0,0,0,0,0,0,84,100,80,95.2,0,0,0,0,4,4.8,0,0
1600000US1765806,"Roselle village, Illinois",22873,2372,10.4,1558,6.8,360,1.6,134,0.6,320,1.4,20501,89.6,17130,74.9,998,4.4,0,0,1834,8,44,0.2
1600000US1765819,"Rosemont village, Illinois",4315,1736,40.2,1532,35.5,43,1,27,0.6,134,3.1,2579,59.8,2302,53.3,142,3.3,0,0,108,2.5,0,0
1600000US1765845,"Roseville village, Illinois",923,30,3.3,29,3.1,0,0,0,0,1,0.1,893,96.7,870,94.3,20,2.2,0,0,0,0,0,0
1600000US1765884,"Rosewood Heights CDP, Illinois",4101,157,3.8,111,2.7,18,0.4,0,0,28,0.7,3944,96.2,3891,94.9,53,1.3,0,0,0,0,0,0
1600000US1765897,"Rosiclare city, Illinois",836,0,0,0,0,0,0,0,0,0,0,836,100,836,100,0,0,0,0,0,0,0,0
1600000US1765962,"Rossville village, Illinois",1451,13,0.9,9,0.6,0,0,0,0,4,0.3,1438,99.1,1401,96.6,0,0,9,0.6,17,1.2,3,0.2
1600000US1766027,"Round Lake village, Illinois",18489,5558,30.1,4891,26.5,100,0.5,26,0.1,541,2.9,12931,69.9,8703,47.1,1850,10,50,0.3,1955,10.6,0,0
1600000US1766040,"Round Lake Beach village, Illinois",27692,13248,47.8,11367,41,627,2.3,30,0.1,1224,4.4,14444,52.2,11702,42.3,1259,4.5,33,0.1,923,3.3,0,0
1600000US1766053,"Round Lake Heights village, Illinois",3208,1493,46.5,1151,35.9,44,1.4,70,2.2,228,7.1,1715,53.5,1465,45.7,123,3.8,0,0,105,3.3,0,0
1600000US1766066,"Round Lake Park village, Illinois",8057,3854,47.8,3720,46.2,63,0.8,0,0,71,0.9,4203,52.2,3681,45.7,345,4.3,0,0,93,1.2,0,0
1600000US1766131,"Roxana village, Illinois",1506,27,1.8,24,1.6,0,0,3,0.2,0,0,1479,98.2,1413,93.8,17,1.1,3,0.2,11,0.7,2,0.1
1600000US1766157,"Royal village, Illinois",307,0,0,0,0,0,0,0,0,0,0,307,100,306,99.7,0,0,0,0,0,0,0,0
1600000US1766196,"Royal Lakes village, Illinois",180,0,0,0,0,0,0,0,0,0,0,180,100,71,39.4,82,45.6,10,5.6,3,1.7,0,0
1600000US1766209,"Royalton village, Illinois",1119,23,2.1,23,2.1,0,0,0,0,0,0,1096,97.9,1039,92.9,57,5.1,0,0,0,0,0,0
1600000US1766287,"Ruma village, Illinois",308,0,0,0,0,0,0,0,0,0,0,308,100,306,99.4,2,0.6,0,0,0,0,0,0
1600000US1766339,"Rushville city, Illinois",2841,0,0,0,0,0,0,0,0,0,0,2841,100,2643,93,172,6.1,0,0,0,0,0,0
1600000US1766404,"Russellville village, Illinois",94,0,0,0,0,0,0,0,0,0,0,94,100,88,93.6,0,0,0,0,6,6.4,0,0
1600000US1766443,"Rutland village, Illinois",251,9,3.6,9,3.6,0,0,0,0,0,0,242,96.4,240,95.6,1,0.4,0,0,0,0,0,0
1600000US1766534,"Sadorus village, Illinois",321,3,0.9,1,0.3,0,0,0,0,2,0.6,318,99.1,315,98.1,0,0,1,0.3,0,0,0,0
1600000US1766599,"Sailor Springs village, Illinois",120,4,3.3,0,0,4,3.3,0,0,0,0,116,96.7,116,96.7,0,0,0,0,0,0,0,0
1600000US1766638,"St. Anne village, Illinois",1361,405,29.8,391,28.7,11,0.8,0,0,3,0.2,956,70.2,839,61.6,75,5.5,14,1,3,0.2,0,0
1600000US1766677,"St. Augustine village, Illinois",100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0
1600000US1766703,"St. Charles city, Illinois",32772,3490,10.6,3041,9.3,192,0.6,58,0.2,199,0.6,29282,89.4,27195,83,449,1.4,81,0.2,1028,3.1,0,0
1600000US1766768,"St. David village, Illinois",634,1,0.2,1,0.2,0,0,0,0,0,0,633,99.8,631,99.5,0,0,0,0,0,0,0,0
1600000US1766794,"St. Elmo city, Illinois",1297,5,0.4,5,0.4,0,0,0,0,0,0,1292,99.6,1277,98.5,2,0.2,0,0,0,0,0,0
1600000US1766800,"Ste. Marie village, Illinois",341,4,1.2,4,1.2,0,0,0,0,0,0,337,98.8,336,98.5,1,0.3,0,0,0,0,0,0
1600000US1766833,"St. Francisville city, Illinois",538,0,0,0,0,0,0,0,0,0,0,538,100,536,99.6,0,0,0,0,2,0.4,0,0
1600000US1766859,"St. Jacob village, Illinois",1392,15,1.1,5,0.4,0,0,0,0,10,0.7,1377,98.9,1359,97.6,0,0,6,0.4,0,0,0,0
1600000US1766924,"St. Johns village, Illinois",257,0,0,0,0,0,0,0,0,0,0,257,100,240,93.4,3,1.2,0,0,1,0.4,0,0
1600000US1766950,"St. Joseph village, Illinois",4424,77,1.7,24,0.5,33,0.7,0,0,20,0.5,4347,98.3,4261,96.3,2,0,0,0,68,1.5,0,0
1600000US1766989,"St. Libory village, Illinois",510,2,0.4,0,0,0,0,0,0,2,0.4,508,99.6,493,96.7,0,0,0,0,4,0.8,0,0
1600000US1767132,"St. Peter village, Illinois",444,0,0,0,0,0,0,0,0,0,0,444,100,428,96.4,0,0,3,0.7,13,2.9,0,0
1600000US1767158,"St. Rose village, Illinois",462,0,0,0,0,0,0,0,0,0,0,462,100,462,100,0,0,0,0,0,0,0,0
1600000US1767236,"Salem city, Illinois",7100,135,1.9,135,1.9,0,0,0,0,0,0,6965,98.1,6642,93.5,72,1,26,0.4,83,1.2,0,0
1600000US1767372,"Sammons Point village, Illinois",267,23,8.6,23,8.6,0,0,0,0,0,0,244,91.4,242,90.6,0,0,0,0,0,0,0,0
1600000US1767444,"Sandoval village, Illinois",1269,33,2.6,33,2.6,0,0,0,0,0,0,1236,97.4,1192,93.9,18,1.4,0,0,0,0,0,0
1600000US1767548,"Sandwich city, Illinois",7617,1256,16.5,1160,15.2,0,0,0,0,96,1.3,6361,83.5,6281,82.5,4,0.1,5,0.1,19,0.2,0,0
1600000US1767613,"San Jose village, Illinois",670,32,4.8,32,4.8,0,0,0,0,0,0,638,95.2,615,91.8,5,0.7,3,0.4,0,0,0,0
1600000US1767756,"Sauget village, Illinois",182,0,0,0,0,0,0,0,0,0,0,182,100,169,92.9,3,1.6,1,0.5,2,1.1,0,0
1600000US1767769,"Sauk Village village, Illinois",10516,1080,10.3,539,5.1,277,2.6,0,0,264,2.5,9436,89.7,1847,17.6,7200,68.5,0,0,99,0.9,0,0
1600000US1767795,"Saunemin village, Illinois",376,15,4,14,3.7,1,0.3,0,0,0,0,361,96,337,89.6,0,0,0,0,20,5.3,0,0
1600000US1767821,"Savanna city, Illinois",2977,162,5.4,144,4.8,0,0,0,0,18,0.6,2815,94.6,2610,87.7,125,4.2,5,0.2,49,1.6,0,0
1600000US1767860,"Savoy village, Illinois",8654,395,4.6,119,1.4,37,0.4,10,0.1,229,2.6,8259,95.4,6029,69.7,403,4.7,0,0,1601,18.5,0,0
1600000US1767873,"Sawyerville village, Illinois",276,3,1.1,3,1.1,0,0,0,0,0,0,273,98.9,262,94.9,0,0,0,0,1,0.4,0,0
1600000US1767912,"Saybrook village, Illinois",775,31,4,22,2.8,9,1.2,0,0,0,0,744,96,744,96,0,0,0,0,0,0,0,0
1600000US1767925,"Scales Mound village, Illinois",493,5,1,1,0.2,0,0,0,0,4,0.8,488,99,467,94.7,3,0.6,2,0.4,5,1,0,0
1600000US1768003,"Schaumburg village, Illinois",74569,8162,10.9,5843,7.8,1078,1.4,252,0.3,989,1.3,66407,89.1,43009,57.7,2666,3.6,254,0.3,18607,25,161,0.2
1600000US1768081,"Schiller Park village, Illinois",11704,2894,24.7,1693,14.5,794,6.8,0,0,407,3.5,8810,75.3,7705,65.8,121,1,0,0,541,4.6,0,0
1600000US1768120,"Schram City village, Illinois",632,39,6.2,34,5.4,0,0,0,0,5,0.8,593,93.8,567,89.7,26,4.1,0,0,0,0,0,0
1600000US1768198,"Sciota village, Illinois",78,0,0,0,0,0,0,0,0,0,0,78,100,76,97.4,0,0,0,0,0,0,0,0
1600000US1768328,"Scott AFB CDP, Illinois",2697,146,5.4,113,4.2,22,0.8,0,0,11,0.4,2551,94.6,2002,74.2,283,10.5,0,0,70,2.6,10,0.4
1600000US1768406,"Scottville village, Illinois",109,0,0,0,0,0,0,0,0,0,0,109,100,109,100,0,0,0,0,0,0,0,0
1600000US1768458,"Seaton village, Illinois",217,10,4.6,10,4.6,0,0,0,0,0,0,207,95.4,194,89.4,0,0,0,0,0,0,0,0
1600000US1768471,"Seatonville village, Illinois",341,16,4.7,10,2.9,0,0,0,0,6,1.8,325,95.3,318,93.3,0,0,0,0,3,0.9,0,0
1600000US1768510,"Secor village, Illinois",333,9,2.7,9,2.7,0,0,0,0,0,0,324,97.3,319,95.8,0,0,0,0,1,0.3,0,0
1600000US1768640,"Seneca village, Illinois",2596,158,6.1,152,5.9,6,0.2,0,0,0,0,2438,93.9,2404,92.6,0,0,0,0,17,0.7,0,0
1600000US1768705,"Sesser city, Illinois",1737,75,4.3,25,1.4,19,1.1,0,0,31,1.8,1662,95.7,1647,94.8,9,0.5,0,0,0,0,0,0
1600000US1768809,"Seymour CDP, Illinois",304,0,0,0,0,0,0,0,0,0,0,304,100,304,100,0,0,0,0,0,0,0,0
1600000US1768822,"Shabbona village, Illinois",996,24,2.4,14,1.4,0,0,0,0,10,1,972,97.6,960,96.4,4,0.4,0,0,4,0.4,0,0
1600000US1768991,"Shannon village, Illinois",761,32,4.2,9,1.2,11,1.4,3,0.4,9,1.2,729,95.8,701,92.1,0,0,0,0,24,3.2,0,0
1600000US1769082,"Shawneetown city, Illinois",1292,35,2.7,15,1.2,20,1.5,0,0,0,0,1257,97.3,1199,92.8,12,0.9,27,2.1,0,0,0,0
1600000US1769147,"Sheffield village, Illinois",826,36,4.4,13,1.6,20,2.4,0,0,3,0.4,790,95.6,754,91.3,12,1.5,0,0,0,0,0,0
1600000US1769186,"Shelbyville city, Illinois",4527,57,1.3,13,0.3,0,0,0,0,44,1,4470,98.7,4266,94.2,184,4.1,19,0.4,0,0,0,0
1600000US1769212,"Sheldon village, Illinois",1305,30,2.3,30,2.3,0,0,0,0,0,0,1275,97.7,1216,93.2,29,2.2,0,0,0,0,0,0
1600000US1769277,"Sheridan village, Illinois",2628,220,8.4,90,3.4,96,3.7,0,0,34,1.3,2408,91.6,1271,48.4,1073,40.8,15,0.6,9,0.3,0,0
1600000US1769342,"Sherman village, Illinois",4440,169,3.8,131,3,19,0.4,19,0.4,0,0,4271,96.2,4230,95.3,0,0,0,0,0,0,0,0
1600000US1769368,"Sherrard village, Illinois",622,7,1.1,7,1.1,0,0,0,0,0,0,615,98.9,578,92.9,31,5,0,0,3,0.5,0,0
1600000US1769524,"Shiloh village, Illinois",13250,871,6.6,539,4.1,36,0.3,103,0.8,193,1.5,12379,93.4,8746,66,2653,20,0,0,520,3.9,0,0
1600000US1769563,"Shipman town, Illinois",624,20,3.2,20,3.2,0,0,0,0,0,0,604,96.8,597,95.7,3,0.5,0,0,0,0,0,0
1600000US1769758,"Shorewood village, Illinois",17026,2219,13,1595,9.4,365,2.1,64,0.4,195,1.1,14807,87,13024,76.5,880,5.2,0,0,455,2.7,0,0
1600000US1769797,"Shumway village, Illinois",156,0,0,0,0,0,0,0,0,0,0,156,100,156,100,0,0,0,0,0,0,0,0
1600000US1769810,"Sibley village, Illinois",300,3,1,3,1,0,0,0,0,0,0,297,99,294,98,0,0,0,0,0,0,0,0
1600000US1769836,"Sidell village, Illinois",429,5,1.2,5,1.2,0,0,0,0,0,0,424,98.8,420,97.9,0,0,0,0,0,0,0,0
1600000US1769875,"Sidney village, Illinois",1368,10,0.7,3,0.2,4,0.3,0,0,3,0.2,1358,99.3,1325,96.9,20,1.5,0,0,4,0.3,0,0
1600000US1769914,"Sigel town, Illinois",399,0,0,0,0,0,0,0,0,0,0,399,100,398,99.7,0,0,0,0,1,0.3,0,0
1600000US1769979,"Silvis city, Illinois",7553,1362,18,1139,15.1,196,2.6,0,0,27,0.4,6191,82,5168,68.4,597,7.9,34,0.5,31,0.4,3,0
1600000US1770005,"Simpson village, Illinois",72,9,12.5,9,12.5,0,0,0,0,0,0,63,87.5,63,87.5,0,0,0,0,0,0,0,0
1600000US1770031,"Sims village, Illinois",138,0,0,0,0,0,0,0,0,0,0,138,100,138,100,0,0,0,0,0,0,0,0
1600000US1770122,"Skokie village, Illinois",64395,7079,11,4198,6.5,940,1.5,532,0.8,1409,2.2,57316,89,31953,49.6,5128,8,32,0,17313,26.9,61,0.1
1600000US1770161,"Sleepy Hollow village, Illinois",3319,344,10.4,176,5.3,57,1.7,0,0,111,3.3,2975,89.6,2755,83,38,1.1,5,0.2,70,2.1,0,0
1600000US1770213,"Smithboro village, Illinois",216,0,0,0,0,0,0,0,0,0,0,216,100,216,100,0,0,0,0,0,0,0,0
1600000US1770226,"Smithfield village, Illinois",182,2,1.1,1,0.5,0,0,0,0,1,0.5,180,98.9,179,98.4,0,0,1,0.5,0,0,0,0
1600000US1770252,"Smithton village, Illinois",3980,182,4.6,44,1.1,0,0,0,0,138,3.5,3798,95.4,3635,91.3,135,3.4,0,0,14,0.4,0,0
1600000US1770460,"Somonauk village, Illinois",2152,105,4.9,64,3,10,0.5,31,1.4,0,0,2047,95.1,2010,93.4,3,0.1,0,0,0,0,0,0
1600000US1770525,"Sorento village, Illinois",467,63,13.5,56,12,0,0,0,0,7,1.5,404,86.5,376,80.5,0,0,0,0,18,3.9,0,0
1600000US1770564,"South Barrington village, Illinois",4872,53,1.1,53,1.1,0,0,0,0,0,0,4819,98.9,2748,56.4,43,0.9,0,0,1868,38.3,139,2.9
1600000US1770590,"South Beloit city, Illinois",7827,793,10.1,742,9.5,0,0,0,0,51,0.7,7034,89.9,6432,82.2,167,2.1,3,0,1,0,0,0
1600000US1770629,"South Chicago Heights village, Illinois",4105,1904,46.4,1803,43.9,0,0,0,0,101,2.5,2201,53.6,1514,36.9,601,14.6,8,0.2,0,0,0,0
1600000US1770720,"South Elgin village, Illinois",22522,4200,18.6,2981,13.2,689,3.1,32,0.1,498,2.2,18322,81.4,15843,70.3,726,3.2,0,0,1270,5.6,0,0
1600000US1770759,"Southern View village, Illinois",1635,61,3.7,46,2.8,0,0,6,0.4,9,0.6,1574,96.3,1502,91.9,35,2.1,0,0,12,0.7,0,0
1600000US1770850,"South Holland village, Illinois",21866,1041,4.8,871,4,71,0.3,52,0.2,47,0.2,20825,95.2,2818,12.9,17772,81.3,6,0,102,0.5,0,0
1600000US1770889,"South Jacksonville village, Illinois",3194,52,1.6,0,0,52,1.6,0,0,0,0,3142,98.4,2981,93.3,40,1.3,0,0,12,0.4,0,0
1600000US1771175,"South Pekin village, Illinois",1018,3,0.3,0,0,3,0.3,0,0,0,0,1015,99.7,1004,98.6,0,0,0,0,3,0.3,0,0
1600000US1771240,"South Roxana village, Illinois",2172,82,3.8,70,3.2,0,0,0,0,12,0.6,2090,96.2,1890,87,171,7.9,0,0,0,0,0,0
1600000US1771370,"South Wilmington village, Illinois",911,40,4.4,38,4.2,2,0.2,0,0,0,0,871,95.6,868,95.3,0,0,0,0,0,0,0,0
1600000US1771422,"Sparland village, Illinois",347,7,2,0,0,0,0,0,0,7,2,340,98,338,97.4,0,0,0,0,0,0,0,0
1600000US1771448,"Sparta city, Illinois",4384,84,1.9,68,1.6,2,0,14,0.3,0,0,4300,98.1,3424,78.1,679,15.5,0,0,74,1.7,0,0
1600000US1771474,"Spaulding village, Illinois",950,9,0.9,0,0,9,0.9,0,0,0,0,941,99.1,903,95.1,4,0.4,2,0.2,10,1.1,0,0
1600000US1771526,"Spillertown village, Illinois",272,16,5.9,4,1.5,0,0,0,0,12,4.4,256,94.1,198,72.8,45,16.5,0,0,8,2.9,0,0
1600000US1771604,"Spring Bay village, Illinois",445,5,1.1,5,1.1,0,0,0,0,0,0,440,98.9,425,95.5,2,0.4,4,0.9,3,0.7,0,0
1600000US1771643,"Springerton village, Illinois",119,0,0,0,0,0,0,0,0,0,0,119,100,118,99.2,0,0,0,0,0,0,0,0
1600000US1772000,"Springfield city, Illinois",116459,3124,2.7,1669,1.4,723,0.6,97,0.1,635,0.5,113335,97.3,83011,71.3,22885,19.7,110,0.1,3332,2.9,47,0
1600000US1772052,"Spring Grove village, Illinois",5792,241,4.2,194,3.3,22,0.4,0,0,25,0.4,5551,95.8,5379,92.9,0,0,0,0,49,0.8,0,0
1600000US1772156,"Spring Valley city, Illinois",5282,863,16.3,851,16.1,6,0.1,0,0,6,0.1,4419,83.7,4014,76,181,3.4,17,0.3,86,1.6,0,0
1600000US1772221,"Standard village, Illinois",266,28,10.5,28,10.5,0,0,0,0,0,0,238,89.5,223,83.8,0,0,0,0,0,0,0,0
1600000US1772234,"Standard City village, Illinois",191,0,0,0,0,0,0,0,0,0,0,191,100,188,98.4,0,0,0,0,0,0,0,0
1600000US1772260,"Stanford village, Illinois",712,18,2.5,0,0,12,1.7,4,0.6,2,0.3,694,97.5,676,94.9,0,0,5,0.7,5,0.7,0,0
1600000US1772403,"Staunton city, Illinois",5036,13,0.3,0,0,13,0.3,0,0,0,0,5023,99.7,5023,99.7,0,0,0,0,0,0,0,0
1600000US1772468,"Steeleville village, Illinois",2284,11,0.5,8,0.4,0,0,3,0.1,0,0,2273,99.5,2168,94.9,79,3.5,11,0.5,0,0,0,0
1600000US1772520,"Steger village, Illinois",9439,1419,15,1362,14.4,11,0.1,0,0,46,0.5,8020,85,5431,57.5,2357,25,0,0,105,1.1,0,0
1600000US1772546,"Sterling city, Illinois",14810,3985,26.9,3103,21,417,2.8,51,0.3,414,2.8,10825,73.1,10011,67.6,327,2.2,0,0,165,1.1,7,0
1600000US1772624,"Steward village, Illinois",318,2,0.6,0,0,0,0,0,0,2,0.6,316,99.4,305,95.9,5,1.6,0,0,0,0,0,0
1600000US1772650,"Stewardson village, Illinois",723,3,0.4,3,0.4,0,0,0,0,0,0,720,99.6,701,97,0,0,0,0,19,2.6,0,0
1600000US1772676,"Stickney village, Illinois",6732,3662,54.4,2616,38.9,454,6.7,0,0,592,8.8,3070,45.6,2641,39.2,33,0.5,0,0,141,2.1,0,0
1600000US1772702,"Stillman Valley village, Illinois",1091,5,0.5,5,0.5,0,0,0,0,0,0,1086,99.5,1086,99.5,0,0,0,0,0,0,0,0
1600000US1772780,"Stockton village, Illinois",2027,33,1.6,11,0.5,19,0.9,0,0,3,0.1,1994,98.4,1975,97.4,2,0.1,0,0,0,0,0,0
1600000US1772884,"Stonefort village, Illinois",346,0,0,0,0,0,0,0,0,0,0,346,100,264,76.3,13,3.8,0,0,0,0,0,0
1600000US1772923,"Stone Park village, Illinois",4923,4360,88.6,3860,78.4,120,2.4,0,0,380,7.7,563,11.4,236,4.8,131,2.7,0,0,154,3.1,0,0
1600000US1772949,"Stonington village, Illinois",906,15,1.7,4,0.4,0,0,0,0,11,1.2,891,98.3,891,98.3,0,0,0,0,0,0,0,0
1600000US1773027,"Stoy village, Illinois",87,0,0,0,0,0,0,0,0,0,0,87,100,87,100,0,0,0,0,0,0,0,0
1600000US1773040,"Strasburg village, Illinois",473,2,0.4,2,0.4,0,0,0,0,0,0,471,99.6,467,98.7,0,0,0,0,0,0,0,0
1600000US1773131,"Strawn village, Illinois",94,0,0,0,0,0,0,0,0,0,0,94,100,92,97.9,0,0,0,0,0,0,0,0
1600000US1773157,"Streamwood village, Illinois",40413,13891,34.4,11700,29,568,1.4,128,0.3,1495,3.7,26522,65.6,18973,46.9,1704,4.2,55,0.1,4961,12.3,0,0
1600000US1773170,"Streator city, Illinois",12791,1315,10.3,962,7.5,314,2.5,0,0,39,0.3,11476,89.7,10677,83.5,488,3.8,0,0,134,1,0,0
1600000US1773261,"Stronghurst village, Illinois",932,7,0.8,7,0.8,0,0,0,0,0,0,925,99.2,915,98.2,2,0.2,0,0,0,0,0,0
1600000US1773287,"Sublette village, Illinois",454,29,6.4,29,6.4,0,0,0,0,0,0,425,93.6,419,92.3,2,0.4,2,0.4,2,0.4,0,0
1600000US1773391,"Sugar Grove village, Illinois",9545,763,8,679,7.1,36,0.4,0,0,48,0.5,8782,92,7843,82.2,556,5.8,0,0,317,3.3,0,0
1600000US1773495,"Sullivan city, Illinois",4538,125,2.8,92,2,0,0,14,0.3,19,0.4,4413,97.2,4300,94.8,48,1.1,10,0.2,0,0,0,0
1600000US1773547,"Summerfield village, Illinois",405,31,7.7,22,5.4,0,0,0,0,9,2.2,374,92.3,374,92.3,0,0,0,0,0,0,0,0
1600000US1773638,"Summit village, Illinois",11340,8372,73.8,7906,69.7,121,1.1,0,0,345,3,2968,26.2,1799,15.9,681,6,0,0,463,4.1,0,0
1600000US1773703,"Sumner city, Illinois",3192,309,9.7,218,6.8,23,0.7,10,0.3,58,1.8,2883,90.3,1379,43.2,1430,44.8,0,0,0,0,0,0
1600000US1773943,"Sun River Terrace village, Illinois",422,22,5.2,22,5.2,0,0,0,0,0,0,400,94.8,13,3.1,368,87.2,0,0,0,0,0,0
1600000US1774119,"Swansea village, Illinois",13863,656,4.7,309,2.2,13,0.1,45,0.3,289,2.1,13207,95.3,10547,76.1,2120,15.3,0,0,160,1.2,0,0
1600000US1774223,"Sycamore city, Illinois",17725,1469,8.3,1154,6.5,170,1,0,0,145,0.8,16256,91.7,15008,84.7,629,3.5,0,0,407,2.3,0,0
1600000US1774275,"Symerton village, Illinois",105,0,0,0,0,0,0,0,0,0,0,105,100,105,100,0,0,0,0,0,0,0,0
1600000US1774301,"Table Grove village, Illinois",501,3,0.6,1,0.2,0,0,0,0,2,0.4,498,99.4,495,98.8,0,0,0,0,2,0.4,0,0
1600000US1774379,"Tallula village, Illinois",488,9,1.8,9,1.8,0,0,0,0,0,0,479,98.2,476,97.5,0,0,0,0,0,0,0,0
1600000US1774444,"Tamaroa village, Illinois",661,0,0,0,0,0,0,0,0,0,0,661,100,659,99.7,0,0,1,0.2,0,0,0,0
1600000US1774457,"Tamms village, Illinois",658,4,0.6,4,0.6,0,0,0,0,0,0,654,99.4,488,74.2,122,18.5,1,0.2,0,0,0,0
1600000US1774470,"Tampico village, Illinois",735,14,1.9,9,1.2,0,0,0,0,5,0.7,721,98.1,718,97.7,0,0,0,0,0,0,0,0
1600000US1774561,"Taylor Springs village, Illinois",647,4,0.6,4,0.6,0,0,0,0,0,0,643,99.4,643,99.4,0,0,0,0,0,0,0,0
1600000US1774574,"Taylorville city, Illinois",10964,81,0.7,79,0.7,2,0,0,0,0,0,10883,99.3,10439,95.2,67,0.6,46,0.4,65,0.6,61,0.6
