GEO_ID,NAME,DP05_0033E,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E
1600000US1717783,"Crossville village, Illinois",765,758,99.1,7,0.9,751,98.2,2,0.3,3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,6,0.8,1,0.1,0,0,3.5,0,0,765,765,758,99.1,8,1,4,0.5,0,0,0,0,2,0.3,765,765,8,1,4,0.5,1,0.1,0,0,3,0.4,757,99,743,97.1,2,0.3,3,0.4,0,0,0,0,2,0.3,7,0.9,0,0,7,0.9,386
1600000US1717887,"Crystal Lake city, Illinois",40170,39575,98.5,595,1.5,37354,93,557,1.4,71,0.2,1075,2.7,125,0.3,120,0.3,116,0.3,67,0.2,140,0.3,299,0.7,208,0.5,14,0,14,0,0,0,0,0,0,0,504,1.3,201,0.5,216,0.5,144,0.4,0.3,0,0,40170,40170,37938,94.4,778,1.9,287,0.7,1231,3.1,17,0,523,1.3,40170,40170,5021,12.5,4035,10,210,0.5,167,0.4,609,1.5,35149,87.5,32781,81.6,557,1.4,71,0.2,1075,2.7,14,0,75,0.2,576,1.4,0,0,576,1.4,15506
1600000US1717939,"Crystal Lawns CDP, Illinois",2086,2050,98.3,36,1.7,1865,89.4,45,2.2,32,1.5,20,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4.2,0,0,0,0,8,0.4,0.6,0,0,2086,2086,1901,91.1,45,2.2,32,1.5,28,1.3,0,0,116,5.6,2086,2086,379,18.2,312,15,23,1.1,0,0,44,2.1,1707,81.8,1589,76.2,45,2.2,32,1.5,20,1,0,0,13,0.6,8,0.4,0,0,8,0.4,732
1600000US1717991,"Cuba city, Illinois",1285,1258,97.9,27,2.1,1242,96.7,11,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.4,27,2.1,0,0,0,0,2.1,0,0,1285,1285,1269,98.8,38,3,0,0,0,0,0,0,5,0.4,1285,1285,8,0.6,7,0.5,1,0.1,0,0,0,0,1277,99.4,1239,96.4,11,0.9,0,0,0,0,0,0,0,0,27,2.1,0,0,27,2.1,554
1600000US1718030,"Cullom village, Illinois",650,562,86.5,88,13.5,562,86.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7.7,33,5.1,0,0,4.1,0,0,650,650,650,100,55,8.5,38,5.8,0,0,0,0,0,0,650,650,19,2.9,19,2.9,0,0,0,0,0,0,631,97.1,543,83.5,0,0,0,0,0,0,0,0,0,0,88,13.5,0,0,88,13.5,349
1600000US1718147,"Curran village, Illinois",252,247,98,5,2,241,95.6,0,0,0,0,6,2.4,0,0,1,0.4,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,10.3,0,0,252,252,246,97.6,0,0,5,2,6,2.4,0,0,0,0,252,252,2,0.8,2,0.8,0,0,0,0,0,0,250,99.2,239,94.8,0,0,0,0,6,2.4,0,0,0,0,5,2,0,0,5,2,109
1600000US1718225,"Cutler village, Illinois",384,378,98.4,6,1.6,378,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.6,0,0,0,0,6.9,0,0,384,384,384,100,6,1.6,0,0,0,0,0,0,0,0,384,384,0,0,0,0,0,0,0,0,0,0,384,100,378,98.4,0,0,0,0,0,0,0,0,0,0,6,1.6,0,0,6,1.6,181
1600000US1718251,"Cypress village, Illinois",216,215,99.5,1,0.5,215,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,216,216,216,100,1,0.5,1,0.5,0,0,0,0,0,0,216,216,0,0,0,0,0,0,0,0,0,0,216,100,215,99.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,107
1600000US1718303,"Dahlgren village, Illinois",511,511,100,0,0,511,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,511,511,511,100,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,0,0,0,0,0,0,511,100,511,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277
1600000US1718342,"Dakota village, Illinois",551,538,97.6,13,2.4,538,97.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.1,3,0.5,2,0.4,0.7,0,0,551,551,551,100,6,1.1,3,0.5,2,0.4,0,0,2,0.4,551,551,21,3.8,21,3.8,0,0,0,0,0,0,530,96.2,519,94.2,0,0,0,0,0,0,0,0,0,0,11,2,0,0,11,2,233
1600000US1718420,"Dallas City city, Illinois",944,924,97.9,20,2.1,914,96.8,0,0,0,0,10,1.1,0,0,0,0,10,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.1,0,0,0,0,2.9,0,0,944,944,934,98.9,20,2.1,0,0,10,1.1,0,0,0,0,944,944,0,0,0,0,0,0,0,0,0,0,944,100,914,96.8,0,0,0,0,10,1.1,0,0,0,0,20,2.1,0,0,20,2.1,524
1600000US1718446,"Dalton City village, Illinois",424,413,97.4,11,2.6,413,97.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,6.3,0,0,424,424,424,100,11,2.6,9,2.1,0,0,0,0,0,0,424,424,9,2.1,0,0,5,1.2,4,0.9,0,0,415,97.9,413,97.4,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,2,0.5,199
1600000US1718459,"Dalzell village, Illinois",736,728,98.9,8,1.1,659,89.5,22,3,0,0,24,3.3,0,0,0,0,24,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3.1,0,0,6,0.8,2,0.3,0.4,0,0,736,736,667,90.6,22,3,6,0.8,26,3.5,0,0,23,3.1,736,736,42,5.7,36,4.9,3,0.4,0,0,3,0.4,694,94.3,640,87,22,3,0,0,24,3.3,0,0,0,0,8,1.1,0,0,8,1.1,356
1600000US1718472,"Damiansville village, Illinois",587,566,96.4,21,3.6,453,77.2,27,4.6,0,0,10,1.7,0,0,0,0,6,1,0,0,4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,12.9,4,0.7,0,0,9,1.5,2.6,0,0,587,587,474,80.7,31,5.3,0,0,19,3.2,0,0,84,14.3,587,587,122,20.8,74,12.6,4,0.7,0,0,44,7.5,465,79.2,415,70.7,27,4.6,0,0,10,1.7,0,0,0,0,13,2.2,0,0,13,2.2,217
1600000US1718485,"Dana village, Illinois",95,95,100,0,0,95,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,0,0,95,95,95,100,0,0,0,0,0,0,0,0,0,0,95,95,13,13.7,13,13.7,0,0,0,0,0,0,82,86.3,82,86.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
1600000US1718498,"Danforth village, Illinois",632,623,98.6,9,1.4,608,96.2,4,0.6,0,0,11,1.7,0,0,0,0,5,0.8,5,0.8,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,7,1.1,1.4,0,0,632,632,617,97.6,4,0.6,2,0.3,18,2.8,0,0,0,0,632,632,13,2.1,9,1.4,0,0,0,0,4,0.6,619,97.9,595,94.1,4,0.6,0,0,11,1.7,0,0,0,0,9,1.4,0,0,9,1.4,248
1600000US1718537,"Danvers village, Illinois",1108,1097,99,11,1,1086,98,3,0.3,0,0,8,0.7,0,0,0,0,0,0,8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.5,0,0,5,0.5,0.8,0,0,1108,1108,1097,99,9,0.8,0,0,13,1.2,0,0,0,0,1108,1108,10,0.9,10,0.9,0,0,0,0,0,0,1098,99.1,1076,97.1,3,0.3,0,0,8,0.7,0,0,0,0,11,1,0,0,11,1,424
1600000US1718563,"Danville city, Illinois",31554,30751,97.5,803,2.5,19659,62.3,10421,33,4,0,390,1.2,109,0.3,25,0.1,72,0.2,11,0,2,0,130,0.4,41,0.1,9,0,0,0,0,0,9,0,0,0,268,0.8,529,1.7,80,0.3,31,0.1,0.1,0,0,31554,31554,20355,64.5,11055,35,121,0.4,482,1.5,59,0.2,342,1.1,31554,31554,2018,6.4,1656,5.2,123,0.4,42,0.1,197,0.6,29536,93.6,18005,57.1,10341,32.8,4,0,390,1.2,9,0,10,0,777,2.5,57,0.2,720,2.3,14645
1600000US1718628,"Darien city, Illinois",22126,21363,96.6,763,3.4,17582,79.5,782,3.5,4,0,2650,12,954,4.3,717,3.2,593,2.7,0,0,0,0,0,0,386,1.7,0,0,0,0,0,0,0,0,0,0,345,1.6,93,0.4,34,0.2,263,1.2,0.6,0,0,22126,22126,18008,81.4,907,4.1,59,0.3,3260,14.7,10,0,676,3.1,22126,22126,1232,5.6,697,3.2,73,0.3,0,0,462,2.1,20894,94.4,16782,75.8,769,3.5,4,0,2650,12,0,0,7,0,682,3.1,305,1.4,377,1.7,9278
1600000US1718641,"Darmstadt CDP, Illinois",0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,**,0,-,0,0,0,-,0,-,0,-,0,-,0,-,0,-,0,0,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0
1600000US1718706,"Davis village, Illinois",548,544,99.3,4,0.7,543,99.1,0,0,0,0,1,0.2,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,1,0.2,0.6,0,0,548,548,547,99.8,3,0.5,0,0,2,0.4,0,0,0,0,548,548,5,0.9,5,0.9,0,0,0,0,0,0,543,99.1,538,98.2,0,0,0,0,1,0.2,0,0,0,0,4,0.7,0,0,4,0.7,239
1600000US1718719,"Davis Junction village, Illinois",2508,2447,97.6,61,2.4,2363,94.2,40,1.6,0,0,11,0.4,0,0,0,0,7,0.3,0,0,0,0,0,0,4,0.2,0,0,0,0,0,0,0,0,0,0,33,1.3,30,1.2,5,0.2,11,0.4,0.6,2,0.1,2508,2508,2422,96.6,72,2.9,7,0.3,22,0.9,0,0,46,1.8,2508,2508,331,13.2,220,8.8,31,1.2,0,0,80,3.2,2177,86.8,2078,82.9,40,1.6,0,0,11,0.4,0,0,0,0,48,1.9,0,0,48,1.9,838
1600000US1718745,"Dawson village, Illinois",667,664,99.6,3,0.4,636,95.4,3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3.7,3,0.4,0,0,0,0,4,0,0,667,667,639,95.8,6,0.9,0,0,0,0,0,0,25,3.7,667,667,25,3.7,0,0,0,0,25,3.7,0,0,642,96.3,636,95.4,3,0.4,0,0,0,0,0,0,0,0,3,0.4,0,0,3,0.4,301
1600000US1718771,"Dayton CDP, Illinois",531,531,100,0,0,520,97.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.1,0,0,0,0,0,0,5,0,0,531,531,520,97.9,0,0,0,0,0,0,0,0,11,2.1,531,531,32,6,32,6,0,0,0,0,0,0,499,94,499,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248
1600000US1718823,"Decatur city, Illinois",72969,68432,93.8,4537,6.2,52098,71.4,14937,20.5,243,0.3,661,0.9,227,0.3,43,0.1,83,0.1,15,0,28,0,177,0.2,88,0.1,5,0,5,0,0,0,0,0,0,0,488,0.7,2363,3.2,1196,1.6,309,0.4,0.3,428,0.6,72969,72969,56168,77,17884,24.5,1963,2.7,1026,1.4,35,0,597,0.8,72969,72969,2050,2.8,1177,1.6,248,0.3,126,0.2,499,0.7,70919,97.2,50704,69.5,14851,20.4,223,0.3,661,0.9,5,0,141,0.2,4334,5.9,25,0,4309,5.9,36319
1600000US1718940,"Deer Creek village, Illinois",659,657,99.7,2,0.3,657,99.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,0,0,0,0,4.1,0,0,659,659,659,100,2,0.3,0,0,0,0,0,0,0,0,659,659,3,0.5,3,0.5,0,0,0,0,0,0,656,99.5,654,99.2,0,0,0,0,0,0,0,0,0,0,2,0.3,0,0,2,0.3,280
1600000US1718992,"Deerfield village, Illinois",18930,18788,99.2,142,0.8,17792,94,143,0.8,7,0,757,4,54,0.3,227,1.2,162,0.9,57,0.3,238,1.3,0,0,19,0.1,0,0,0,0,0,0,0,0,0,0,89,0.5,39,0.2,5,0,75,0.4,0.3,0,0,18930,18930,17911,94.6,182,1,12,0.1,855,4.5,0,0,112,0.6,18930,18930,590,3.1,324,1.7,65,0.3,31,0.2,170,0.9,18340,96.9,17268,91.2,143,0.8,7,0,747,3.9,0,0,33,0.2,142,0.8,23,0.1,119,0.6,7415
1600000US1719031,"Deer Grove village, Illinois",57,57,100,0,0,57,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9,0,0,57,57,57,100,0,0,0,0,0,0,0,0,0,0,57,57,1,1.8,1,1.8,0,0,0,0,0,0,56,98.2,56,98.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1600000US1719083,"Deer Park village, Illinois",3668,3635,99.1,33,0.9,3233,88.1,27,0.7,0,0,367,10,82,2.2,36,1,79,2.2,31,0.8,49,1.3,31,0.8,59,1.6,0,0,0,0,0,0,0,0,0,0,8,0.2,7,0.2,0,0,17,0.5,0.7,0,0,3668,3668,3257,88.8,34,0.9,0,0,393,10.7,0,0,17,0.5,3668,3668,56,1.5,40,1.1,0,0,6,0.2,10,0.3,3612,98.5,3200,87.2,21,0.6,0,0,367,10,0,0,0,0,24,0.7,0,0,24,0.7,1356
1600000US1719161,"DeKalb city, Illinois",42839,41652,97.2,1187,2.8,31498,73.5,6219,14.5,48,0.1,1978,4.6,922,2.2,461,1.1,315,0.7,14,0,54,0.1,55,0.1,157,0.4,0,0,0,0,0,0,0,0,0,0,1909,4.5,431,1,77,0.2,390,0.9,0.5,0,0,42839,42839,32553,76,6719,15.7,125,0.3,2548,5.9,116,0.3,2018,4.7,42839,42839,5767,13.5,5056,11.8,318,0.7,22,0.1,371,0.9,37072,86.5,28027,65.4,6015,14,24,0.1,1964,4.6,0,0,0,0,1042,2.4,73,0.2,969,2.3,16871
1600000US1719200,"De Land village, Illinois",369,362,98.1,7,1.9,360,97.6,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.9,0,0,7.2,0,0,369,369,367,99.5,2,0.5,7,1.9,0,0,0,0,0,0,369,369,13,3.5,0,0,2,0.5,0,0,11,3,356,96.5,347,94,2,0.5,0,0,0,0,0,0,0,0,7,1.9,0,0,7,1.9,227
1600000US1719226,"Delavan city, Illinois",1668,1657,99.3,11,0.7,1628,97.6,8,0.5,8,0.5,10,0.6,0,0,0,0,10,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,8,0.5,0,0,0,0,1.6,0,0,1668,1668,1639,98.3,16,1,8,0.5,10,0.6,0,0,6,0.4,1668,1668,22,1.3,6,0.4,0,0,0,0,16,1,1646,98.7,1612,96.6,8,0.5,8,0.5,10,0.6,0,0,0,0,8,0.5,0,0,8,0.5,780
1600000US1719499,"De Pue village, Illinois",1651,1625,98.4,26,1.6,1159,70.2,10,0.6,5,0.3,23,1.4,5,0.3,0,0,11,0.7,0,0,0,0,0,0,7,0.4,0,0,0,0,0,0,0,0,0,0,428,25.9,0,0,7,0.4,0,0,1.6,0,0,1651,1651,1185,71.8,10,0.6,22,1.3,23,1.4,0,0,447,27.1,1651,1651,1078,65.3,1000,60.6,7,0.4,0,0,71,4.3,573,34.7,528,32,10,0.6,5,0.3,23,1.4,0,0,0,0,7,0.4,0,0,7,0.4,676
1600000US1719616,"De Soto village, Illinois",1635,1556,95.2,79,4.8,1511,92.4,14,0.9,5,0.3,5,0.3,0,0,0,0,0,0,5,0.3,0,0,0,0,0,0,6,0.4,0,0,0,0,6,0.4,0,0,15,0.9,60,3.7,15,0.9,0,0,1.7,0,0,1635,1635,1590,97.2,74,4.5,20,1.2,5,0.3,6,0.4,19,1.2,1635,1635,170,10.4,122,7.5,36,2.2,0,0,12,0.7,1465,89.6,1413,86.4,14,0.9,5,0.3,5,0.3,0,0,4,0.2,24,1.5,4,0.2,20,1.2,744
1600000US1719642,"Des Plaines city, Illinois",58694,57433,97.9,1261,2.1,45236,77.1,1289,2.2,106,0.2,8060,13.7,4502,7.7,406,0.7,1783,3,93,0.2,535,0.9,148,0.3,593,1,49,0.1,21,0,0,0,15,0,13,0,2693,4.6,282,0.5,258,0.4,372,0.6,0.3,0,0,58694,58694,46366,79,1691,2.9,426,0.7,8616,14.7,151,0.3,2821,4.8,58694,58694,10893,18.6,7615,13,1168,2,187,0.3,1923,3.3,47801,81.4,37361,63.7,1204,2.1,71,0.1,8017,13.7,39,0.1,89,0.2,1020,1.7,26,0,994,1.7,22960
1600000US1719681,"Detroit village, Illinois",76,76,100,0,0,76,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,0,0,76,76,76,100,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,76,100,76,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
1600000US1719798,"De Witt village, Illinois",202,193,95.5,9,4.5,190,94.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.5,0,0,8,4,1,0.5,1.1,0,0,202,202,199,98.5,0,0,8,4,1,0.5,0,0,3,1.5,202,202,0,0,0,0,0,0,0,0,0,0,202,100,190,94.1,0,0,0,0,0,0,0,0,3,1.5,9,4.5,0,0,9,4.5,108
1600000US1719837,"Diamond village, Illinois",2707,2668,98.6,39,1.4,2571,95,39,1.4,0,0,10,0.4,0,0,0,0,10,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1.8,12,0.4,0,0,27,1,1.4,0,0,2707,2707,2610,96.4,51,1.9,0,0,37,1.4,0,0,48,1.8,2707,2707,182,6.7,146,5.4,0,0,36,1.3,0,0,2525,93.3,2447,90.4,39,1.4,0,0,0,0,0,0,0,0,39,1.4,0,0,39,1.4,1045
1600000US1719915,"Dieterich village, Illinois",629,628,99.8,1,0.2,612,97.3,1,0.2,0,0,15,2.4,15,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,4.3,0,0,629,629,613,97.5,1,0.2,1,0.2,15,2.4,0,0,0,0,629,629,2,0.3,2,0.3,0,0,0,0,0,0,627,99.7,610,97,1,0.2,0,0,15,2.4,0,0,0,0,1,0.2,0,0,1,0.2,251
1600000US1720045,"Divernon village, Illinois",1098,1095,99.7,3,0.3,1086,98.9,0,0,0,0,9,0.8,0,0,0,0,0,0,0,0,9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,0,0,2.5,0,0,1098,1098,1089,99.2,0,0,3,0.3,9,0.8,0,0,0,0,1098,1098,14,1.3,14,1.3,0,0,0,0,0,0,1084,98.7,1072,97.6,0,0,0,0,9,0.8,0,0,0,0,3,0.3,0,0,3,0.3,557
1600000US1720123,"Dix village, Illinois",362,345,95.3,17,4.7,343,94.8,0,0,0,0,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,1.4,0,0,7.3,0,0,362,362,360,99.4,11,3,5,1.4,2,0.6,0,0,1,0.3,362,362,5,1.4,2,0.6,1,0.3,0,0,2,0.6,357,98.6,339,93.6,0,0,0,0,2,0.6,0,0,0,0,16,4.4,0,0,16,4.4,235
1600000US1720149,"Dixmoor village, Illinois",3657,3567,97.5,90,2.5,1413,38.6,1819,49.7,0,0,10,0.3,0,0,0,0,0,0,0,0,0,0,0,0,10,0.3,0,0,0,0,0,0,0,0,0,0,325,8.9,0,0,90,2.5,0,0,0.7,0,0,3657,3657,1503,41.1,1819,49.7,90,2.5,10,0.3,0,0,325,8.9,3657,3657,1493,40.8,1297,35.5,196,5.4,0,0,0,0,2164,59.2,368,10.1,1796,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522
1600000US1720162,"Dixon city, Illinois",15496,15092,97.4,404,2.6,13170,85,1571,10.1,9,0.1,103,0.7,0,0,41,0.3,30,0.2,0,0,0,0,2,0,30,0.2,47,0.3,32,0.2,0,0,0,0,15,0.1,192,1.2,178,1.1,27,0.2,60,0.4,0.3,0,0,15496,15496,13547,87.4,1757,11.3,40,0.3,194,1.3,51,0.3,323,2.1,15496,15496,1333,8.6,1078,7,114,0.7,0,0,141,0.9,14163,91.4,12174,78.6,1559,10.1,9,0.1,103,0.7,47,0.3,17,0.1,254,1.6,0,0,254,1.6,6127
1600000US1720292,"Dolton village, Illinois",22927,22399,97.7,528,2.3,1319,5.8,20913,91.2,10,0,124,0.5,0,0,4,0,99,0.4,21,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.1,177,0.8,73,0.3,16,0.1,0.1,21,0.1,22927,22927,1712,7.5,21338,93.1,231,1,180,0.8,0,0,121,0.5,22927,22927,514,2.2,311,1.4,141,0.6,0,0,62,0.3,22413,97.8,1086,4.7,20751,90.5,10,0,124,0.5,0,0,0,0,442,1.9,15,0.1,427,1.9,8834
1600000US1720305,"Dongola village, Illinois",799,785,98.2,14,1.8,763,95.5,18,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,0,0,0,0,14,1.8,2,0,0,799,799,777,97.2,18,2.3,0,0,14,1.8,0,0,4,0.5,799,799,4,0.5,4,0.5,0,0,0,0,0,0,795,99.5,763,95.5,18,2.3,0,0,0,0,0,0,0,0,14,1.8,0,0,14,1.8,356
1600000US1720318,"Donnellson village, Illinois",172,172,100,0,0,165,95.9,0,0,3,1.7,4,2.3,0,0,0,0,0,0,0,0,4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,172,172,165,95.9,0,0,3,1.7,4,2.3,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,172,100,165,95.9,0,0,3,1.7,4,2.3,0,0,0,0,0,0,0,0,0,0,103
1600000US1720331,"Donovan village, Illinois",239,227,95,12,5,225,94.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8,7,2.9,1,0.4,2,0.8,1.4,0,0,239,239,237,99.2,7,2.9,1,0.4,3,1.3,1,0.4,3,1.3,239,239,11,4.6,9,3.8,2,0.8,0,0,0,0,228,95.4,217,90.8,0,0,0,0,0,0,0,0,0,0,11,4.6,0,0,11,4.6,130
1600000US1720370,"Dorchester village, Illinois",120,118,98.3,2,1.7,118,98.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,0,0,20.3,0,0,120,120,120,100,0,0,2,1.7,0,0,0,0,0,0,120,120,0,0,0,0,0,0,0,0,0,0,120,100,118,98.3,0,0,0,0,0,0,0,0,0,0,2,1.7,0,0,2,1.7,64
1600000US1720526,"Dover village, Illinois",133,133,100,0,0,133,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0,0,133,133,133,100,0,0,0,0,0,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,133,100,133,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
1600000US1720565,"Dowell village, Illinois",473,469,99.2,4,0.8,461,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.7,0,0,0,0,0,0,5.6,0,0,473,473,465,98.3,4,0.8,4,0.8,0,0,0,0,8,1.7,473,473,15,3.2,0,0,0,0,0,0,15,3.2,458,96.8,454,96,0,0,0,0,0,0,0,0,0,0,4,0.8,0,0,4,0.8,220
1600000US1720591,"Downers Grove village, Illinois",49644,49025,98.8,619,1.2,43769,88.2,1811,3.6,96,0.2,2946,5.9,1302,2.6,640,1.3,387,0.8,22,0,172,0.3,194,0.4,229,0.5,1,0,1,0,0,0,0,0,0,0,402,0.8,134,0.3,68,0.1,344,0.7,0.4,12,0,49644,49644,44345,89.3,1962,4,184,0.4,3319,6.7,21,0,432,0.9,49644,49644,2240,4.5,1419,2.9,294,0.6,102,0.2,425,0.9,47404,95.5,42004,84.6,1784,3.6,18,0,2936,5.9,1,0,70,0.1,591,1.2,2,0,589,1.2,21241
1600000US1720643,"Downs village, Illinois",886,860,97.1,26,2.9,839,94.7,11,1.2,0,0,5,0.6,0,0,3,0.3,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.6,7,0.8,9,1,6,0.7,1.1,0,0,886,886,865,97.6,18,2,9,1,11,1.2,1,0.1,8,0.9,886,886,23,2.6,15,1.7,0,0,0,0,8,0.9,863,97.4,824,93,11,1.2,0,0,5,0.6,0,0,0,0,23,2.6,0,0,23,2.6,334
