GEO_ID,NAME,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE
1600000US1778851,"Warren village, Illinois",82.1,(X),1198,1198,1145,95.6,53,4.4,1145,95.6,1109,92.6,16,1.3,2,0.2,0,0,2,0.2,0,0,0,0,16,1.3,0,0,0,0,16,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,53,4.4,29,2.4,2,0.2,0,0,2.3,0,0,1198,1198,1162,97,65,5.4,8,0.7,16,1.3,2,0.2,18,1.5,1198,1198,32,2.7,16,1.3,16,1.3,0,0,0,0,1166,97.3,1095,91.4,16,1.3,2,0.2,16,1.3,0,0,0,0,37,3.1,0,0,37,3.1,719,(X),966,966,465,48.1,501,51.9,1198,1198,565,47.2,633,52.8,89.3,(X),75,6.3,64,5.3,55,4.6,59,4.9,66,5.5,104,8.7,106,8.8,188,15.7,66,5.5,131,10.9,170,14.2,99,8.3,15,1.3,49.4,(X),226,18.9,993,82.9,972,81.1,931,77.7,358,29.9,284,23.7,972,972,471,48.5,501,51.5,94,(X),284,284,128,45.1,156,54.9
1600000US1778916,"Warrensburg village, Illinois",132.6,(X),1506,1506,1420,94.3,86,5.7,1420,94.3,1407,93.4,13,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,5.7,24,1.6,62,4.1,0,0,1.8,0,0,1506,1506,1493,99.1,37,2.5,62,4.1,0,0,0,0,0,0,1506,1506,32,2.1,25,1.7,7,0.5,0,0,0,0,1474,97.9,1375,91.3,13,0.9,0,0,0,0,0,0,0,0,86,5.7,0,0,86,5.7,578,(X),1068,1068,450,42.1,618,57.9,1506,1506,677,45,829,55,81.7,(X),29,1.9,112,7.4,218,14.5,166,11,115,7.6,122,8.1,189,12.5,182,12.1,87,5.8,72,4.8,172,11.4,33,2.2,9,0.6,34.4,(X),438,29.1,1128,74.9,1068,70.9,905,60.1,257,17.1,214,14.2,1068,1068,450,42.1,618,57.9,72.8,(X),214,214,122,57,92,43
1600000US1778929,"Warrenville city, Illinois",82.8,(X),13311,13311,12989,97.6,322,2.4,12989,97.6,11310,85,602,4.5,0,0,0,0,0,0,0,0,0,0,746,5.6,195,1.5,70,0.5,85,0.6,0,0,22,0.2,213,1.6,161,1.2,0,0,0,0,0,0,0,0,0,0,331,2.5,322,2.4,124,0.9,13,0.1,110,0.8,0.5,6,0,13311,13311,11604,87.2,780,5.9,45,0.3,866,6.5,9,0.1,355,2.7,13311,13311,2527,19,2098,15.8,239,1.8,0,0,190,1.4,10784,81,9169,68.9,594,4.5,0,0,734,5.5,0,0,11,0.1,276,2.1,0,0,276,2.1,5135,(X),9371,9371,4667,49.8,4704,50.2,13311,13311,6672,50.1,6639,49.9,100.5,(X),622,4.7,893,6.7,869,6.5,1078,8.1,1025,7.7,1710,12.8,1706,12.8,2147,16.1,771,5.8,865,6.5,1056,7.9,484,3.6,85,0.6,37.4,(X),3132,23.5,10611,79.7,10179,76.5,9667,72.6,2117,15.9,1625,12.2,10179,10179,5092,50,5087,50,100.1,(X),1625,1625,736,45.3,889,54.7
1600000US1778942,"Warsaw city, Illinois",73.1,(X),1482,1482,1470,99.2,12,0.8,1470,99.2,1468,99.1,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.8,0,0,7,0.5,0,0,1.8,0,0,1482,1482,1480,99.9,0,0,9,0.6,0,0,0,0,5,0.3,1482,1482,76,5.1,68,4.6,0,0,0,0,8,0.5,1406,94.9,1397,94.3,0,0,2,0.1,0,0,0,0,0,0,7,0.5,0,0,7,0.5,772,(X),1112,1112,560,50.4,552,49.6,1482,1482,760,51.3,722,48.7,105.3,(X),120,8.1,110,7.4,87,5.9,69,4.7,31,2.1,182,12.3,167,11.3,198,13.4,112,7.6,129,8.7,175,11.8,71,4.8,31,2.1,42.4,(X),370,25,1139,76.9,1112,75,1081,72.9,352,23.8,277,18.7,1112,1112,560,50.4,552,49.6,101.4,(X),277,277,117,42.2,160,57.8
1600000US1779007,"Washburn village, Illinois",98.6,(X),1097,1097,1072,97.7,25,2.3,1072,97.7,1070,97.5,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.3,12,1.1,4,0.4,0,0,2.5,0,0,1097,1097,1095,99.8,21,1.9,15,1.4,0,0,0,0,0,0,1097,1097,25,2.3,25,2.3,0,0,0,0,0,0,1072,97.7,1045,95.3,0,0,2,0.2,0,0,0,0,0,0,25,2.3,0,0,25,2.3,454,(X),839,839,433,51.6,406,48.4,1097,1097,586,53.4,511,46.6,114.7,(X),67,6.1,71,6.5,80,7.3,56,5.1,83,7.6,200,18.2,138,12.6,123,11.2,57,5.2,83,7.6,85,7.7,32,2.9,22,2,34.4,(X),258,23.5,864,78.8,839,76.5,811,73.9,190,17.3,139,12.7,839,839,433,51.6,406,48.4,106.7,(X),139,139,69,49.6,70,50.4
1600000US1779033,"Washington city, Illinois",83.2,(X),16556,16556,16125,97.4,431,2.6,16125,97.4,15585,94.1,46,0.3,10,0.1,0,0,0,0,0,0,0,0,370,2.2,0,0,86,0.5,162,1,0,0,59,0.4,63,0.4,0,0,0,0,0,0,0,0,0,0,0,0,114,0.7,431,2.6,297,1.8,0,0,87,0.5,0.5,0,0,16556,16556,15995,96.6,364,2.2,10,0.1,457,2.8,10,0.1,151,0.9,16556,16556,411,2.5,267,1.6,60,0.4,0,0,84,0.5,16145,97.5,15385,92.9,46,0.3,10,0.1,370,2.2,0,0,0,0,334,2,0,0,334,2,6886,(X),11784,11784,5635,47.8,6149,52.2,16556,16556,8112,49,8444,51,96.1,(X),1257,7.6,1408,8.5,1249,7.5,1006,6.1,675,4.1,2211,13.4,2444,14.8,1897,11.5,1000,6,894,5.4,1294,7.8,683,4.1,538,3.2,37,(X),4581,27.7,12367,74.7,11975,72.3,11472,69.3,3053,18.4,2515,15.2,11975,11975,5662,47.3,6313,52.7,89.7,(X),2515,2515,1142,45.4,1373,54.6
1600000US1779085,"Washington Park village, Illinois",113.9,(X),3962,3962,3895,98.3,67,1.7,3895,98.3,167,4.2,3645,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2.1,67,1.7,21,0.5,5,0.1,0,0,0.7,33,0.8,3962,3962,201,5.1,3707,93.6,46,1.2,0,0,0,0,83,2.1,3962,3962,137,3.5,132,3.3,5,0.1,0,0,0,0,3825,96.5,118,3,3645,92,0,0,0,0,0,0,0,0,62,1.6,0,0,62,1.6,2146,(X),2902,2902,1569,54.1,1333,45.9,3962,3962,2011,50.8,1951,49.2,103.1,(X),267,6.7,149,3.8,332,8.4,366,9.2,293,7.4,428,10.8,409,10.3,713,18,256,6.5,257,6.5,282,7.1,183,4.6,27,0.7,36.8,(X),1033,26.1,3086,77.9,2929,73.9,2783,70.2,610,15.4,492,12.4,2929,2929,1578,53.9,1351,46.1,116.8,(X),492,492,262,53.3,230,46.7
1600000US1779124,"Wataga village, Illinois",77.4,(X),773,773,766,99.1,7,0.9,766,99.1,738,95.5,4,0.5,4,0.5,0,0,0,0,0,0,0,0,3,0.4,0,0,0,0,3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.2,7,0.9,0,0,2,0.3,5,0.6,0.7,0,0,773,773,745,96.4,4,0.5,6,0.8,8,1,0,0,17,2.2,773,773,29,3.8,26,3.4,0,0,0,0,3,0.4,744,96.2,732,94.7,4,0.5,0,0,3,0.4,0,0,0,0,5,0.6,0,0,5,0.6,396,(X),620,620,297,47.9,323,52.1,773,773,374,48.4,399,51.6,93.7,(X),45,5.8,44,5.7,39,5,27,3.5,84,10.9,62,8,72,9.3,93,12,94,12.2,64,8.3,81,10.5,48,6.2,20,2.6,48.5,(X),151,19.5,638,82.5,622,80.5,608,78.7,197,25.5,149,19.3,622,622,297,47.7,325,52.3,91.4,(X),149,149,65,43.6,84,56.4
1600000US1779150,"Waterloo city, Illinois",72.7,(X),10268,10268,10212,99.5,56,0.5,10212,99.5,10036,97.7,43,0.4,0,0,0,0,0,0,0,0,0,0,122,1.2,0,0,0,0,0,0,0,0,7,0.1,113,1.1,2,0,0,0,0,0,0,0,0,0,0,0,11,0.1,56,0.5,0,0,26,0.3,30,0.3,0.3,0,0,10268,10268,10092,98.3,43,0.4,26,0.3,152,1.5,0,0,11,0.1,10268,10268,194,1.9,155,1.5,0,0,0,0,39,0.4,10074,98.1,9853,96,43,0.4,0,0,122,1.2,0,0,0,0,56,0.5,0,0,56,0.5,4373,(X),7909,7909,3783,47.8,4126,52.2,10268,10268,4808,46.8,5460,53.2,88.1,(X),607,5.9,710,6.9,805,7.8,350,3.4,553,5.4,1215,11.8,1417,13.8,1421,13.8,618,6,672,6.5,869,8.5,679,6.6,352,3.4,40.9,(X),2341,22.8,8085,78.7,7927,77.2,7726,75.2,2332,22.7,1900,18.5,7927,7927,3783,47.7,4144,52.3,91.3,(X),1900,1900,800,42.1,1100,57.9
1600000US1779163,"Waterman village, Illinois",70.2,(X),1567,1567,1539,98.2,28,1.8,1539,98.2,1518,96.9,21,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.8,9,0.6,6,0.4,13,0.8,1.3,0,0,1567,1567,1546,98.7,30,1.9,6,0.4,13,0.8,0,0,0,0,1567,1567,63,4,45,2.9,14,0.9,0,0,4,0.3,1504,96,1455,92.9,21,1.3,0,0,0,0,0,0,0,0,28,1.8,0,0,28,1.8,627,(X),1149,1149,516,44.9,633,55.1,1567,1567,712,45.4,855,54.6,83.3,(X),55,3.5,101,6.4,116,7.4,154,9.8,109,7,124,7.9,283,18.1,252,16.1,141,9,55,3.5,115,7.3,49,3.1,13,0.8,39.2,(X),379,24.2,1268,80.9,1188,75.8,1106,70.6,215,13.7,177,11.3,1188,1188,533,44.9,655,55.1,81.4,(X),177,177,73,41.2,104,58.8
1600000US1779228,"Watseka city, Illinois",71.1,(X),5202,5202,5177,99.5,25,0.5,5177,99.5,4815,92.6,55,1.1,0,0,0,0,0,0,0,0,0,0,19,0.4,10,0.2,0,0,9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,5.5,25,0.5,0,0,25,0.5,0,0,0.5,0,0,5202,5202,4840,93,55,1.1,25,0.5,19,0.4,0,0,288,5.5,5202,5202,366,7,309,5.9,10,0.2,0,0,47,0.9,4836,93,4737,91.1,55,1.1,0,0,19,0.4,0,0,0,0,25,0.5,0,0,25,0.5,2858,(X),4153,4153,1865,44.9,2288,55.1,5202,5202,2296,44.1,2906,55.9,79,(X),267,5.1,266,5.1,254,4.9,356,6.8,375,7.2,486,9.3,675,13,520,10,370,7.1,432,8.3,562,10.8,450,8.7,189,3.6,43.5,(X),1000,19.2,4325,83.1,4202,80.8,4009,77.1,1532,29.5,1201,23.1,4202,4202,1909,45.4,2293,54.6,83.3,(X),1201,1201,499,41.5,702,58.5
1600000US1779241,"Watson village, Illinois",62.7,(X),835,835,833,99.8,2,0.2,833,99.8,829,99.3,3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,2,0.2,1,0.1,1,0.1,0,0,3.2,0,0,835,835,831,99.5,4,0.5,1,0.1,0,0,0,0,1,0.1,835,835,1,0.1,1,0.1,0,0,0,0,0,0,834,99.9,829,99.3,3,0.4,0,0,0,0,0,0,0,0,2,0.2,0,0,2,0.2,341,(X),613,613,287,46.8,326,53.2,835,835,388,46.5,447,53.5,86.8,(X),67,8,30,3.6,72,8.6,63,7.5,63,7.5,114,13.7,104,12.5,89,10.7,85,10.2,52,6.2,73,8.7,18,2.2,5,0.6,36.3,(X),222,26.6,645,77.2,613,73.4,583,69.8,141,16.9,96,11.5,613,613,287,46.8,326,53.2,88,(X),96,96,37,38.5,59,61.5
1600000US1779267,"Wauconda village, Illinois",92.8,(X),13754,13754,13452,97.8,302,2.2,13452,97.8,11621,84.5,120,0.9,6,0,0,0,0,0,0,0,0,0,858,6.2,589,4.3,48,0.3,159,1.2,15,0.1,47,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,6.2,302,2.2,0,0,35,0.3,132,1,1,0,0,13754,13754,11902,86.5,120,0.9,62,0.5,990,7.2,0,0,982,7.1,13754,13754,3120,22.7,2561,18.6,104,0.8,0,0,455,3.3,10634,77.3,9547,69.4,78,0.6,0,0,842,6.1,0,0,0,0,167,1.2,0,0,167,1.2,5498,(X),9368,9368,4604,49.1,4764,50.9,13754,13754,6830,49.7,6924,50.3,98.6,(X),924,6.7,888,6.5,1079,7.8,820,6,799,5.8,1691,12.3,2067,15,2116,15.4,935,6.8,628,4.6,1276,9.3,421,3.1,110,0.8,37,(X),3352,24.4,10660,77.5,10402,75.6,9918,72.1,2149,15.6,1807,13.1,10402,10402,5113,49.2,5289,50.8,96.7,(X),1807,1807,870,48.1,937,51.9
1600000US1779293,"Waukegan city, Illinois",79.2,(X),87571,87571,84333,96.3,3238,3.7,84333,96.3,47985,54.8,15070,17.2,480,0.5,5,0,0,0,0,0,3,0,4708,5.4,1686,1.9,547,0.6,1762,2,40,0,154,0.2,109,0.1,410,0.5,56,0.1,37,0,0,0,0,0,19,0,16034,18.3,3238,3.7,1149,1.3,313,0.4,237,0.3,0.2,152,0.2,87571,87571,50490,57.7,16804,19.2,1262,1.4,5226,6,86,0.1,17090,19.5,87571,87571,48649,55.6,40769,46.6,2114,2.4,21,0,5745,6.6,38922,44.4,16952,19.4,14860,17,275,0.3,4608,5.3,37,0,375,0.4,1815,2.1,74,0.1,1741,2,31590,(X),45259,45259,22376,49.4,22883,50.6,87571,87571,44053,50.3,43518,49.7,101.2,(X),6684,7.6,6764,7.7,7092,8.1,6736,7.7,8003,9.1,12769,14.6,12254,14,10390,11.9,4539,5.2,4336,5,5051,5.8,2048,2.3,905,1,31.7,(X),24594,28.1,65680,75,62977,71.9,58980,67.4,10458,11.9,8004,9.1,62977,62977,31459,50,31518,50,99.8,(X),8004,8004,3537,44.2,4467,55.8
1600000US1779358,"Waverly city, Illinois",88,(X),1286,1286,1268,98.6,18,1.4,1268,98.6,1250,97.2,0,0,0,0,0,0,0,0,0,0,0,0,15,1.2,15,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,18,1.4,15,1.2,0,0,3,0.2,0.4,0,0,1286,1286,1268,98.6,15,1.2,0,0,18,1.4,0,0,3,0.2,1286,1286,2,0.2,2,0.2,0,0,0,0,0,0,1284,99.8,1248,97,0,0,0,0,15,1.2,0,0,3,0.2,18,1.4,0,0,18,1.4,609,(X),993,993,461,46.4,532,53.6,1286,1286,599,46.6,687,53.4,87.2,(X),70,5.4,83,6.5,85,6.6,57,4.4,97,7.5,186,14.5,141,11,172,13.4,57,4.4,71,5.5,182,14.2,74,5.8,11,0.9,38.9,(X),278,21.6,1042,81,1008,78.4,983,76.4,305,23.7,267,20.8,1008,1008,461,45.7,547,54.3,84.3,(X),267,267,125,46.8,142,53.2
1600000US1779397,"Wayne village, Illinois",113.9,(X),2345,2345,2345,100,0,0,2345,100,2170,92.5,0,0,0,0,0,0,0,0,0,0,0,0,175,7.5,134,5.7,29,1.2,4,0.2,0,0,0,0,0,0,8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,2345,2345,2170,92.5,0,0,0,0,175,7.5,0,0,0,0,2345,2345,39,1.7,28,1.2,0,0,0,0,11,0.5,2306,98.3,2131,90.9,0,0,0,0,175,7.5,0,0,0,0,0,0,0,0,0,0,987,(X),1932,1932,963,49.8,969,50.2,2345,2345,1154,49.2,1191,50.8,96.9,(X),106,4.5,50,2.1,112,4.8,129,5.5,146,6.2,243,10.4,231,9.9,356,15.2,262,11.2,263,11.2,294,12.5,118,5,35,1.5,49.9,(X),358,15.3,2056,87.7,1987,84.7,1926,82.1,588,25.1,447,19.1,1987,1987,991,49.9,996,50.1,99.5,(X),447,447,238,53.2,209,46.8
1600000US1779436,"Wayne City village, Illinois",68.9,(X),1009,1009,994,98.5,15,1.5,994,98.5,979,97,0,0,15,1.5,15,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5,0,0,15,1.5,0,0,2.7,0,0,1009,1009,994,98.5,0,0,30,3,0,0,0,0,0,0,1009,1009,12,1.2,12,1.2,0,0,0,0,0,0,997,98.8,972,96.3,0,0,10,1,0,0,0,0,0,0,15,1.5,0,0,15,1.5,506,(X),765,765,328,42.9,437,57.1,1009,1009,483,47.9,526,52.1,91.8,(X),65,6.4,45,4.5,100,9.9,55,5.5,56,5.6,83,8.2,105,10.4,111,11,73,7.2,34,3.4,137,13.6,124,12.3,21,2.1,44.7,(X),244,24.2,790,78.3,765,75.8,740,73.3,303,30,282,27.9,765,765,328,42.9,437,57.1,75.1,(X),282,282,115,40.8,167,59.2
1600000US1779449,"Waynesville village, Illinois",95.7,(X),424,424,423,99.8,1,0.2,423,99.8,423,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,1,0.2,0,0,6.3,0,0,424,424,424,100,0,0,1,0.2,0,0,0,0,0,0,424,424,0,0,0,0,0,0,0,0,0,0,424,100,423,99.8,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,1,0.2,194,(X),343,343,161,46.9,182,53.1,424,424,202,47.6,222,52.4,91,(X),15,3.5,34,8,20,4.7,19,4.5,20,4.7,101,23.8,32,7.5,56,13.2,21,5,14,3.3,56,13.2,28,6.6,8,1.9,35.8,(X),81,19.1,353,83.3,343,80.9,330,77.8,102,24.1,92,21.7,343,343,161,46.9,182,53.1,88.5,(X),92,92,45,48.9,47,51.1
1600000US1779683,"Weldon village, Illinois",129.8,(X),437,437,412,94.3,25,5.7,412,94.3,411,94.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0.2,0,0,0,0,0,0,0,0,25,5.7,0,0,25,5.7,0,0,6.1,0,0,437,437,436,99.8,0,0,25,5.7,0,0,1,0.2,0,0,437,437,4,0.9,0,0,0,0,0,0,4,0.9,433,99.1,407,93.1,0,0,0,0,0,0,1,0.2,0,0,25,5.7,0,0,25,5.7,216,(X),359,359,179,49.9,180,50.1,437,437,217,49.7,220,50.3,98.6,(X),19,4.3,24,5.5,25,5.7,21,4.8,8,1.8,50,11.4,62,14.2,34,7.8,56,12.8,30,6.9,62,14.2,37,8.5,9,2.1,49.3,(X),78,17.8,367,84,359,82.2,341,78,126,28.8,108,24.7,359,359,179,49.9,180,50.1,99.4,(X),108,108,61,56.5,47,43.5
1600000US1779735,"Wellington village, Illinois",90,(X),264,264,264,100,0,0,264,100,252,95.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4.5,0,0,0,0,0,0,0,0,9.9,0,0,264,264,252,95.5,0,0,0,0,0,0,0,0,12,4.5,264,264,18,6.8,9,3.4,9,3.4,0,0,0,0,246,93.2,246,93.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,(X),183,183,81,44.3,102,55.7,264,264,121,45.8,143,54.2,84.6,(X),27,10.2,24,9.1,15,5.7,18,6.8,12,4.5,27,10.2,26,9.8,26,9.8,17,6.4,15,5.7,33,12.5,16,6.1,8,3,38,(X),81,30.7,189,71.6,183,69.3,179,67.8,65,24.6,57,21.6,183,183,81,44.3,102,55.7,79.4,(X),57,57,27,47.4,30,52.6
1600000US1779813,"Wenona city, Illinois",70.8,(X),1026,1026,1011,98.5,15,1.5,1011,98.5,999,97.4,3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.9,15,1.5,10,1,5,0.5,0,0,2.6,0,0,1026,1026,1014,98.8,13,1.3,5,0.5,0,0,0,0,9,0.9,1026,1026,48,4.7,48,4.7,0,0,0,0,0,0,978,95.3,968,94.3,0,0,0,0,0,0,0,0,0,0,10,1,0,0,10,1,488,(X),755,755,374,49.5,381,50.5,1026,1026,519,50.6,507,49.4,102.4,(X),98,9.6,63,6.1,65,6.3,51,5,78,7.6,137,13.4,94,9.2,119,11.6,98,9.6,71,6.9,81,7.9,51,5,20,1.9,35.9,(X),249,24.3,795,77.5,777,75.7,730,71.2,181,17.6,152,14.8,777,777,386,49.7,391,50.3,98.7,(X),152,152,63,41.4,89,58.6
1600000US1779826,"Wenonah village, Illinois",-,(X),40,40,40,100,0,0,40,100,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,0,0,40,40,40,100,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,40,100,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,(X),33,33,20,60.6,13,39.4,40,40,23,57.5,17,42.5,135.3,(X),7,17.5,0,0,0,0,1,2.5,7,17.5,6,15,0,0,16,40,0,0,2,5,1,2.5,0,0,0,0,33.7,(X),7,17.5,33,82.5,33,82.5,32,80,1,2.5,1,2.5,33,33,20,60.6,13,39.4,153.8,(X),1,1,1,100,0,0
1600000US1780008,"West Brooklyn village, Illinois",190,(X),133,133,133,100,0,0,133,100,133,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0,0,133,133,133,100,0,0,0,0,0,0,0,0,0,0,133,133,2,1.5,2,1.5,0,0,0,0,0,0,131,98.5,131,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,(X),97,97,50,51.5,47,48.5,133,133,58,43.6,75,56.4,77.3,(X),1,0.8,6,4.5,14,10.5,15,11.3,12,9,7,5.3,20,15,16,12,9,6.8,4,3,15,11.3,10,7.5,4,3,42.8,(X),36,27.1,112,84.2,97,72.9,92,69.2,31,23.3,29,21.8,97,97,50,51.5,47,48.5,106.4,(X),29,29,19,65.5,10,34.5
1600000US1780047,"Westchester village, Illinois",67.9,(X),16573,16573,16061,96.9,512,3.1,16061,96.9,11303,68.2,2932,17.7,8,0,0,0,0,0,0,0,0,0,638,3.8,30,0.2,85,0.5,412,2.5,32,0.2,3,0,18,0.1,58,0.3,0,0,0,0,0,0,0,0,0,0,1180,7.1,512,3.1,111,0.7,17,0.1,35,0.2,0.2,13,0.1,16573,16573,11695,70.6,3065,18.5,50,0.3,691,4.2,125,0.8,1491,9,16573,16573,3575,21.6,2278,13.7,432,2.6,69,0.4,796,4.8,12998,78.4,9164,55.3,2847,17.2,8,0,638,3.8,0,0,186,1.1,155,0.9,0,0,155,0.9,6927,(X),13025,13025,5923,45.5,7102,54.5,16573,16573,7835,47.3,8738,52.7,89.7,(X),1025,6.2,833,5,763,4.6,733,4.4,656,4,1598,9.6,2488,15,2488,15,1013,6.1,1004,6.1,2211,13.3,1208,7.3,553,3.3,45.7,(X),3128,18.9,13779,83.1,13445,81.1,13143,79.3,4572,27.6,3972,24,13445,13445,6081,45.2,7364,54.8,82.6,(X),3972,3972,1607,40.5,2365,59.5
